id,name,rank,details,GENUS,SUBFAMILY,FAMILY,SUPERFAMILY,ORDER,SPECIES,SUBTRIBE,TRIBE
9449,Stenoma vividella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/9449/,Stenoma,,Oecophoridae,Gelechioidea,Lepidoptera,Stenoma vividella,,
8970,Stenomatinae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/8970/,,Stenomatinae,Depresariidae,Gelechioidea,Lepidoptera,,,
8364,Stenopaschia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8364/,Stenopaschia,Galleriinae,Pyralidae,Pyraloidea,Lepidoptera,,,Tirathabini
9435,Stenopaschia trichopteris,SPECIES,https://api.dev.insectai.org/api/v2/taxa/9435/,Stenopaschia,Galleriinae,Pyralidae,Pyraloidea,Lepidoptera,Stenopaschia trichopteris,,Tirathabini
6501,Stenoporpia polygrammaria,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6501/,Stenoporpia,Ennominae,Geometridae,Geometroidea,Lepidoptera,Stenoporpia polygrammaria,,Boarmiini
6500,Stenoporpia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/6500/,Stenoporpia,Ennominae,Geometridae,Geometroidea,Lepidoptera,,,Boarmiini
2021,Stenoptilia annadactyla,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2021/,Stenoptilia,Pterophorinae,Pterophoridae,Pterophoroidea,Lepidoptera,Stenoptilia annadactyla,,Platyptiliini
2022,Stenoptilia aridus,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2022/,Stenoptilia,Pterophorinae,Pterophoridae,Pterophoroidea,Lepidoptera,Stenoptilia aridus,,Platyptiliini
2028,Stenoptilia bipunctidactyla,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2028/,Stenoptilia,Pterophorinae,Pterophoridae,Pterophoroidea,Lepidoptera,Stenoptilia bipunctidactyla,,Platyptiliini
5917,Stenoptilia coloradensis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5917/,Stenoptilia,Pterophorinae,Pterophoridae,Pterophoroidea,Lepidoptera,Stenoptilia coloradensis,,Platyptiliini
5919,Stenoptilia exclamationis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5919/,Stenoptilia,Pterophorinae,Pterophoridae,Pterophoroidea,Lepidoptera,Stenoptilia exclamationis,,Platyptiliini
2023,Stenoptilia inopinata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2023/,Stenoptilia,Pterophorinae,Pterophoridae,Pterophoroidea,Lepidoptera,Stenoptilia inopinata,,Platyptiliini
2026,Stenoptilia islandicus,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2026/,Stenoptilia,Pterophorinae,Pterophoridae,Pterophoroidea,Lepidoptera,Stenoptilia islandicus,,Platyptiliini
5918,Stenoptilia mengeli,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5918/,Stenoptilia,Pterophorinae,Pterophoridae,Pterophoroidea,Lepidoptera,Stenoptilia mengeli,,Platyptiliini
3268,Stenoptilia millieridactylus,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3268/,Stenoptilia,Pterophorinae,Pterophoridae,Pterophoroidea,Lepidoptera,Stenoptilia millieridactylus,,Platyptiliini
2029,Stenoptilia pelidnodactyla,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2029/,Stenoptilia,Pterophorinae,Pterophoridae,Pterophoroidea,Lepidoptera,Stenoptilia pelidnodactyla,,Platyptiliini
2025,Stenoptilia pneumonanthes,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2025/,Stenoptilia,Pterophorinae,Pterophoridae,Pterophoroidea,Lepidoptera,Stenoptilia pneumonanthes,,Platyptiliini
2027,Stenoptilia pterodactyla,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2027/,Stenoptilia,Pterophorinae,Pterophoridae,Pterophoroidea,Lepidoptera,Stenoptilia pterodactyla,,Platyptiliini
2020,Stenoptilia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/2020/,Stenoptilia,Pterophorinae,Pterophoridae,Pterophoroidea,Lepidoptera,,,Platyptiliini
2024,Stenoptilia zophodactylus,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2024/,Stenoptilia,Pterophorinae,Pterophoridae,Pterophoroidea,Lepidoptera,Stenoptilia zophodactylus,,Platyptiliini
2010,Stenoptinea cyaneimarmorella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/2010/,Stenoptinea,Tineidae clade b,Tineidae,Tineoidea,Lepidoptera,Stenoptinea cyaneimarmorella,,
2009,Stenoptinea sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/2009/,Stenoptinea,Tineidae clade b,Tineidae,Tineoidea,Lepidoptera,,,
3511,Stephensia brunnichella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3511/,Stephensia,Elachistinae,Elachistidae,Gelechioidea,Lepidoptera,Stephensia brunnichella,,
3510,Stephensia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/3510/,Stephensia,Elachistinae,Elachistidae,Gelechioidea,Lepidoptera,,,
9434,Stericta scopipes,SPECIES,https://api.dev.insectai.org/api/v2/taxa/9434/,Stericta,Epipaschiinae,Pyralidae,Pyraloidea,Lepidoptera,Stericta scopipes,,
8262,Stericta sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8262/,Stericta,Epipaschiinae,Pyralidae,Pyraloidea,Lepidoptera,,,
8974,Sterrhinae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/8974/,,Sterrhinae,Geometridae,Geometroidea,Lepidoptera,,,
8976,Sterrhini,TRIBE,https://api.dev.insectai.org/api/v2/taxa/8976/,,Sterrhinae,Geometridae,Geometroidea,Lepidoptera,,,Sterrhini
1883,Sterrhopterix fusca,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1883/,Sterrhopterix,Oiketicinae,Psychidae,Tineoidea,Lepidoptera,Sterrhopterix fusca,,Phalacropterigini
1882,Sterrhopterix sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/1882/,Sterrhopterix,Oiketicinae,Psychidae,Tineoidea,Lepidoptera,,,Phalacropterigini
9433,Sthenobaea dyopsata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/9433/,Sthenobaea,Chrysauginae,Pyralidae,Pyraloidea,Lepidoptera,Sthenobaea dyopsata,,
8071,Sthenobaea sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8071/,Sthenobaea,Chrysauginae,Pyralidae,Pyraloidea,Lepidoptera,,,
5588,Sthenopis argenteomaculatus,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5588/,Sthenopis,,Hepialidae,Hepialoidea,Lepidoptera,Sthenopis argenteomaculatus,,
7698,Sthenopis pretiosus,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7698/,Sthenopis,,Hepialidae,Hepialoidea,Lepidoptera,Sthenopis pretiosus,,
5586,Sthenopis purpurascens,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5586/,Sthenopis,,Hepialidae,Hepialoidea,Lepidoptera,Sthenopis purpurascens,,
5585,Sthenopis sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/5585/,Sthenopis,,Hepialidae,Hepialoidea,Lepidoptera,,,
5587,Sthenopis thule,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5587/,Sthenopis,,Hepialidae,Hepialoidea,Lepidoptera,Sthenopis thule,,
366,Stictea mygindiana,SPECIES,https://api.dev.insectai.org/api/v2/taxa/366/,Stictea,Olethreutinae,Tortricidae,Tortricoidea,Lepidoptera,Stictea mygindiana,,Olethreutini
365,Stictea sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/365/,Stictea,Olethreutinae,Tortricidae,Tortricoidea,Lepidoptera,,,Olethreutini
8992,Stictopterinae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/8992/,,Stictopterinae,Euteliidae,Noctuoidea,Lepidoptera,,,
4022,Stigmella aceris,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4022/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella aceris,,
3872,Stigmella aeneofasciella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3872/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella aeneofasciella,,
3307,Stigmella alnetella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3307/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella alnetella,,
3299,Stigmella anomalella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3299/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella anomalella,,
7223,Stigmella apicialbella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7223/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella apicialbella,,
7179,Stigmella argentifasciella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7179/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella argentifasciella,,
6576,Stigmella aromella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/6576/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella aromella,,
3861,Stigmella assimilella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3861/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella assimilella,,
3285,Stigmella atricapitella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3285/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella atricapitella,,
3854,Stigmella aurella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3854/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella aurella,,
4101,Stigmella auromarginella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4101/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella auromarginella,,
3878,Stigmella basiguttella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3878/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella basiguttella,,
4057,Stigmella benanderella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4057/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella benanderella,,
3301,Stigmella betulicola,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3301/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella betulicola,,
3868,Stigmella carpinella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3868/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella carpinella,,
7269,Stigmella caryaefoliella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7269/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella caryaefoliella,,
3298,Stigmella catharticella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3298/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella catharticella,,
3289,Stigmella centifoliella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3289/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella centifoliella,,
7354,Stigmella cerea,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7354/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella cerea,,
3859,Stigmella confusella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3859/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella confusella,,
3857,Stigmella continuella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3857/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella continuella,,
7289,Stigmella corylifoliella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7289/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella corylifoliella,,
3300,Stigmella crataegella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3300/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella crataegella,,
7403,Stigmella crataegifoliella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7403/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella crataegifoliella,,
3292,Stigmella desperatella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3292/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella desperatella,,
4144,Stigmella dryadella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4144/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella dryadella,,
4126,Stigmella filipendulae,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4126/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella filipendulae,,
3864,Stigmella floslactella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3864/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella floslactella,,
7419,Stigmella fuscotibiella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7419/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella fuscotibiella,,
3288,Stigmella glutinosae,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3288/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella glutinosae,,
3880,Stigmella hemargyrella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3880/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella hemargyrella,,
3304,Stigmella hybnerella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3304/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella hybnerella,,
3877,Stigmella incognitella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3877/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella incognitella,,
7315,Stigmella intermedia,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7315/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella intermedia,,
7040,Stigmella juglandifoliella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7040/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella juglandifoliella,,
3863,Stigmella lapponica,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3863/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella lapponica,,
3858,Stigmella lemniscella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3858/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella lemniscella,,
3295,Stigmella luteella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3295/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella luteella,,
7370,Stigmella macrocarpae,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7370/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella macrocarpae,,
3284,Stigmella magdalenae,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3284/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella magdalenae,,
3291,Stigmella malella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3291/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella malella,,
4018,Stigmella mespilicola,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4018/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella mespilicola,,
3874,Stigmella microtheriella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3874/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella microtheriella,,
3306,Stigmella minusculella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3306/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella minusculella,,
7300,Stigmella myricafoliella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7300/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella myricafoliella,,
3866,Stigmella myrtillella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3866/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella myrtillella,,
7379,Stigmella nigriverticella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7379/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella nigriverticella,,
3290,Stigmella nylandriella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3290/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella nylandriella,,
3855,Stigmella obliquella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3855/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella obliquella,,
7142,Stigmella ostryaefoliella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7142/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella ostryaefoliella,,
3881,Stigmella oxyacanthella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3881/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella oxyacanthella,,
4055,Stigmella paradoxa,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4055/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella paradoxa,,
3876,Stigmella perpygmaeella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3876/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella perpygmaeella,,
3873,Stigmella plagicolella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3873/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella plagicolella,,
7156,Stigmella populetorum,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7156/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella populetorum,,
3870,Stigmella poterii,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3870/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella poterii,,
4047,Stigmella pretiosa,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4047/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella pretiosa,,
7308,Stigmella procrastinella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7308/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella procrastinella,,
3297,Stigmella prunetorum,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3297/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella prunetorum,,
7194,Stigmella prunifoliella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7194/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella prunifoliella,,
7410,Stigmella purpuratella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7410/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella purpuratella,,
3283,Stigmella pyri,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3283/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella pyri,,
7085,Stigmella quercipulchella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7085/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella quercipulchella,,
3305,Stigmella regiella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3305/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella regiella,,
4103,Stigmella rhamnella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/4103/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella rhamnella,,
7417,Stigmella rhamnicola,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7417/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella rhamnicola,,
7288,Stigmella rhoifoliella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7288/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella rhoifoliella,,
3879,Stigmella roborella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3879/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella roborella,,
7264,Stigmella rosaefoliella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7264/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella rosaefoliella,,
3294,Stigmella ruficapitella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3294/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella ruficapitella,,
7080,Stigmella saginella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7080/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella saginella,,
3871,Stigmella sakhalinella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3871/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella sakhalinella,,
3869,Stigmella salicis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3869/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella salicis,,
3287,Stigmella samiatella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3287/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella samiatella,,
7390,Stigmella scintillans,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7390/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella scintillans,,
7405,Stigmella slingerlandella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7405/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella slingerlandella,,
3862,Stigmella sorbi,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3862/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella sorbi,,
3282,Stigmella sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/3282/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,,,
3860,Stigmella speciosa,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3860/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella speciosa,,
3302,Stigmella spinosissimae,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3302/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella spinosissimae,,
3882,Stigmella splendidissimella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3882/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella splendidissimella,,
3998,Stigmella suberivora,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3998/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella suberivora,,
3875,Stigmella svenssoni,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3875/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella svenssoni,,
3293,Stigmella tiliae,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3293/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella tiliae,,
7258,Stigmella tiliella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7258/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella tiliella,,
3865,Stigmella tityrella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3865/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella tityrella,,
3286,Stigmella torminalis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3286/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella torminalis,,
3856,Stigmella trimaculella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3856/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella trimaculella,,
3303,Stigmella ulmivora,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3303/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella ulmivora,,
7217,Stigmella villosella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7217/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella villosella,,
3296,Stigmella viscerella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3296/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella viscerella,,
3867,Stigmella zelleriella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/3867/,Stigmella,,Nepticulidae,Nepticuloidea,Lepidoptera,Stigmella zelleriella,,
1010,Stilbia anomala,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1010/,Stilbia,Stiriinae,Noctuidae,Noctuoidea,Lepidoptera,Stilbia anomala,,
1009,Stilbia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/1009/,Stilbia,Stiriinae,Noctuidae,Noctuoidea,Lepidoptera,,,
7540,Stilbosis ostryaeella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7540/,Stilbosis,Chrysopeleiinae,Cosmopterigidae,Gelechioidea,Lepidoptera,Stilbosis ostryaeella,,
5702,Stilbosis sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/5702/,Stilbosis,Chrysopeleiinae,Cosmopterigidae,Gelechioidea,Lepidoptera,,,
5703,Stilbosis tesquella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5703/,Stilbosis,Chrysopeleiinae,Cosmopterigidae,Gelechioidea,Lepidoptera,Stilbosis tesquella,,
11523,Stiriinae,SUBFAMILY,https://api.dev.insectai.org/api/v2/taxa/11523/,,Stiriinae,Noctuidae,Noctuoidea,Lepidoptera,,,
7944,Stollius sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/7944/,Stollius,Arctiinae,Erebidae,Noctuoidea,Lepidoptera,,Ctenuchina,Arctiini
1740,Stomopteryx remissella,SPECIES,https://api.dev.insectai.org/api/v2/taxa/1740/,Stomopteryx,Anacampsinae,Gelechiidae,Gelechioidea,Lepidoptera,Stomopteryx remissella,,
1739,Stomopteryx sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/1739/,Stomopteryx,Anacampsinae,Gelechiidae,Gelechioidea,Lepidoptera,,,
9432,Strathocles imitata,SPECIES,https://api.dev.insectai.org/api/v2/taxa/9432/,Strathocles,Herminiinae,Erebidae,Noctuoidea,Lepidoptera,Strathocles imitata,,
8440,Strathocles sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8440/,Strathocles,Herminiinae,Erebidae,Noctuoidea,Lepidoptera,,,
9030,Strephonota sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/9030/,Strephonota,Theclinae,Lycaenidae,Papilionoidea,Lepidoptera,,Strephonotina,Eumaeini
9009,Strephonotina,SUBTRIBE,https://api.dev.insectai.org/api/v2/taxa/9009/,,Theclinae,Lycaenidae,Papilionoidea,Lepidoptera,,Strephonotina,Eumaeini
9431,Streptopalpia deera,SPECIES,https://api.dev.insectai.org/api/v2/taxa/9431/,Streptopalpia,Chrysauginae,Pyralidae,Pyraloidea,Lepidoptera,Streptopalpia deera,,
8049,Streptopalpia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/8049/,Streptopalpia,Chrysauginae,Pyralidae,Pyraloidea,Lepidoptera,,,
5390,Stretchia plusiaeformis,SPECIES,https://api.dev.insectai.org/api/v2/taxa/5390/,Stretchia,Noctuinae,Noctuidae,Noctuoidea,Lepidoptera,Stretchia plusiaeformis,,Orthosiini
5389,Stretchia sp.,GENUS,https://api.dev.insectai.org/api/v2/taxa/5389/,Stretchia,Noctuinae,Noctuidae,Noctuoidea,Lepidoptera,,,Orthosiini
7227,Striacosta albicosta,SPECIES,https://api.dev.insectai.org/api/v2/taxa/7227/,Striacosta,Noctuinae,Noctuidae,Noctuoidea,Lepidoptera,Striacosta albicosta,Agrotina,Noctuini
