Filename,scientificName
"moth_Palthis,I_PBA9842.jpg",Palthis
"moth_Palthis,I_PBA9844.jpg",Palthis
"Dysschema_lycaste,I_PBA9845.jpg",Dysschema lycaste
"moth_Geometridae,I_PBA9852.jpg",Geometridae
"moth_Gelechiidae_Dichomeris,I_PBA9853.jpg",Gelechiidae Dichomeris
"moth_Tortricidae,I_PBA9854.jpg",Tortricidae
"moth_Tortricidae,I_PBA9855.jpg",Tortricidae
"moth_Sphingidae,I_PBA9856.jpg",Sphingidae
"Nepheloleuca_politia,I_PBA9858.jpg",Nepheloleuca politia
"moth_Geometridae,I_PBA9859.jpg",Geometridae
"Crinodes_schausi,I_PBA9865.jpg",Crinodes schausi
"moth_Notodontidae,I_PBA9867.jpg",Notodontidae
"Dysschema_lycaste,I_PBA9870.jpg",Dysschema lycaste
"moth_Notodontidae,I_PBA9875.jpg",Notodontidae
"Crinodes_schausi,I_PBA9876.jpg",Crinodes schausi
"moth_Geometridae,I_PBA9877.jpg",Geometridae
"moth_Gelechiidae_Dichomeris,I_PBA9879.jpg",Gelechiidae Dichomeris
"moth_Geometridae,I_PBA9880.jpg",Geometridae
"moth_Hemiceras,I_PBA9882.jpg",Hemiceras
"Sphacelodes_vulneraria,I_PBA9884.jpg",Sphacelodes vulneraria
"moth_Notodontidae,I_PBA9885.jpg",Notodontidae
"moth_Geometridae,I_PBA9886.jpg",Geometridae
"moth_Arctiidae,I_PBA9887.jpg",Arctiidae
"moth_Crambidae,I_PBA9888.jpg",Crambidae
"moth_Sphingidae,I_PBA9889.jpg",Sphingidae
"moth_Hemiceras,I_PBA9890.jpg",Hemiceras
"Anisoperas_atropunctaria,I_PBA9891.jpg",Anisoperas atropunctaria
"moth_Geometridae,I_PBA9892.jpg",Geometridae
"Glena_mopsaria,I_PBA9893.jpg",Glena mopsaria
"moth_Geometridae,I_PBA9894.jpg",Geometridae
"moth_Crambidae,I_PBA9896.jpg",Crambidae
"moth_Palthis,I_PBA9898.jpg",Palthis
"moth_Geometridae,I_PBA9899.jpg",Geometridae
"Glena_mopsaria,I_PBA9900.jpg",Glena mopsaria
"Brachurapteryx_tesserata,I_PBA9901.jpg",Brachurapteryx tesserata
"Rhabdatomis_laudamia,I_PBA9903.jpg",Rhabdatomis laudamia
"moth_Pyralidae,I_PBA9904.jpg",Pyralidae
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_PBA9905.jpg",Afrida ydatodes
"Oxydia_trychiata,I_PBA9906.jpg",Oxydia trychiata
"Crinodes_schausi,I_PBA9907.jpg",Crinodes schausi
"Nemoria_vermiculata,I_PBA9908.jpg",Nemoria vermiculata
"moth_Tortricidae,I_PBA9909.jpg",Tortricidae
"Clemensia_cincinnata,I_PBA9910.jpg",Clemensia cincinnata
"moth_Geometridae,I_PBA9911.jpg",Geometridae
"Oospila_venezuelata,I_PBA9912.jpg",Oospila venezuelata
"moth_Pyralidae,I_PBA9913.jpg",Pyralidae
"Patalene_aenetusaria,I_PBA9914.jpg",Patalene aenetusaria
"Nephodia_auxesia,I_PBA9915.jpg",Nephodia auxesia
"Rhabdatomis_laudamia,I_PBA9919.jpg",Rhabdatomis laudamia
"Rhabdatomis_laudamia,I_PBA9922.jpg",Rhabdatomis laudamia
"Meganola_bifiliferata,I_PBA9924.jpg",Meganola bifiliferata
"moth_Notodontidae,I_PBA9925.jpg",Notodontidae
"Bertholdia_specularis,I_PBA9928.jpg",Bertholdia specularis
"moth_Tortricidae,I_PBA9929.jpg",Tortricidae
"moth_Noctuidae,I_PBA9930.jpg",Noctuidae
"Leucanopsis_longa,_Long-streaked_Tussock_Moth,I_PBA9931.jpg",Leucanopsis longa
"Pelochyta_affinis,I_PBA9934.jpg",Pelochyta affinis
"moth_Geometridae,I_PBA9935.jpg",Geometridae
"Dysschema_lycaste,I_PBA9936.jpg",Dysschema lycaste
"moth_Crambidae,I_PBA9938.jpg",Crambidae
"Nephodia_auxesia,I_PBA9941.jpg",Nephodia auxesia
"Iridopsis_validaria,I_PBA9943.jpg",Iridopsis validaria
"moth_Geometridae,I_PBA9944.jpg",Geometridae
"Ammalo_helops,I_PBA9948.jpg",Ammalo helops
"moth_Noctuidae,I_PBA9949.jpg",Noctuidae
"moth_Pyralidae,I_PBA9951.jpg",Pyralidae
"Glena_mopsaria,I_PBA9953.jpg",Glena mopsaria
"moth_Notodontidae,I_PBA9955.jpg",Notodontidae
"moth_Noctuidae,I_PBA9957.jpg",Noctuidae
"moth_Geometridae,I_PBA9959.jpg",Geometridae
"moth_Geometridae,I_PBA9960.jpg",Geometridae
"moth_Pyralidae,I_PBA9962.jpg",Pyralidae
"moth_Crambidae,I_PBA9964.jpg",Crambidae
"moth_Noctuidae,I_PBA9966.jpg",Noctuidae
"Nemoria_pescadora,I_PBA9967.jpg",Nemoria pescadora
"moth_Crambidae,I_PBA9970.jpg",Crambidae
"moth_Tortricidae,I_PBA9976.jpg",Tortricidae
"Dysschema_mariamne,I_PBA9977.jpg",Dysschema mariamne
"moth_Crambidae,I_PBA9978.jpg",Crambidae
"Herminodes_atrosignata,I_PBA9979.jpg",Herminodes atrosignata
"Nemoria_astraea,I_PBA9980.jpg",Nemoria astraea
"Phyllodonta_latrata,I_PBA9981.jpg",Phyllodonta latrata
"moth_Noctuidae,I_PBA9982.jpg",Noctuidae
"Clemensia_leopardina,I_PBA9984.jpg",Clemensia leopardina
"moth_Tortricidae,I_PBA9985.jpg",Tortricidae
"moth_Notodontidae,I_PBA9986.jpg",Notodontidae
"Pelochyta_affinis,I_PBA9989.jpg",Pelochyta affinis
"moth_Crambidae,I_PBA9990.jpg",Crambidae
"Phalaenophana_pyramusalis_Dark-banded_Owlet,I_PBA9991.jpg",Phalaenophana pyramusalis Dark-banded Owlet
"Melese_monima,I_PBA9993.jpg",Melese monima
"moth_Noctuidae,I_PBA9996.jpg",Noctuidae
"Rhabdatomis_laudamia,I_PBA9997.jpg",Rhabdatomis laudamia
"Melese_monima,I_PBA9999.jpg",Melese monima
"moth_Eucereon,I_MFS4403.jpg",Eucereon
"Trygodes_amphion,I_MFS4405.jpg",Trygodes amphion
"moth_Geometridae,I_MFS4406.jpg",Geometridae
"moth_Geometridae,I_MFS4407.jpg",Geometridae
"moth_Noctuidae,I_MFS4408.jpg",Noctuidae
"moth_Geometridae,I_MFS4409.jpg",Geometridae
"Crinodes_schausi,I_MFS4412.jpg",Crinodes schausi
"Semaeopus_viridiplaga,I_MFS4414.jpg",Semaeopus viridiplaga
"moth_Notodontidae,I_MFS4415.jpg",Notodontidae
"moth_Noctuidae,I_MFS4418.jpg",Noctuidae
"moth_Hemiceras,I_MFS4424.jpg",Hemiceras
"moth_Geometridae,I_MFS4429.jpg",Geometridae
"Gonodonta_sinaldus,I_MFS4433.jpg",Gonodonta sinaldus
"moth_Geometridae,I_MFS4436.jpg",Geometridae
"Nemoria_astraea,I_MFS4440.jpg",Nemoria astraea
"Dysschema_lycaste,I_MFS4442.jpg",Dysschema lycaste
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS4444.jpg",Hymenia perspectalis
"Hypena_mactatalis,I_MFS4450.jpg",Hypena mactatalis
"Crinodes_schausi,I_MFS4452.jpg",Crinodes schausi
"moth_Palthis,I_MFS4455.jpg",Palthis
"Rhabdatomis_laudamia,I_MFS4457.jpg",Rhabdatomis laudamia
"moth_Hemiceras,I_MFS4460.jpg",Hemiceras
"moth_Geometridae,I_MFS4461.jpg",Geometridae
"moth_Geometridae,I_MFS4462.jpg",Geometridae
"moth_Noctuidae,I_MFS4465.jpg",Noctuidae
"Crinodes_schausi,I_MFS4466.jpg",Crinodes schausi
"Crinodes_schausi,I_MFS4468.jpg",Crinodes schausi
"Phyllodonta_latrata,I_MFS4469.jpg",Phyllodonta latrata
"moth_Crambidae,I_MFS4472.jpg",Crambidae
"Rhabdatomis_laudamia,I_MFS4478.jpg",Rhabdatomis laudamia
"moth_Geometridae,I_MFS4479.jpg",Geometridae
"moth_Geometridae,I_MFS4482.jpg",Geometridae
"Opharus_rudis,I_MFS4483.jpg",Opharus rudis
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS4484.jpg",Hymenia perspectalis
"Crambidia_myrlosea,I_MFS4486.jpg",Crambidia myrlosea
"Rhabdatomis_laudamia,I_MFS4492.jpg",Rhabdatomis laudamia
"Semaeopus_viridiplaga,I_MFS4493.jpg",Semaeopus viridiplaga
"Semaeopus_viridiplaga,I_MFS4494.jpg",Semaeopus viridiplaga
"moth_Notodontidae,I_MFS4500.jpg",Notodontidae
"Parasa_wellesca,I_MFS4502.jpg",Parasa wellesca
"Sphacelodes_vulneraria,I_MFS4503.jpg",Sphacelodes vulneraria
"Antiblemma_concinnula,I_MFS4505.jpg",Antiblemma concinnula
"moth_Noctuidae,I_MFS4506.jpg",Noctuidae
"Crinodes_schausi,I_MFS4508.jpg",Crinodes schausi
"Antiblemma_pira,I_MFS4509.jpg",Antiblemma pira
"moth_Palthis,I_MFS4511.jpg",Palthis
"Ametris_nitocris,I_MFS4512.jpg",Ametris nitocris
"Gerra_sevorsa,I_MFS4514.jpg",Gerra sevorsa
"moth_Notodontidae,I_MFS4516.jpg",Notodontidae
"Anisoperas_atropunctaria,I_MFS4517.jpg",Anisoperas atropunctaria
"Patalene_aenetusaria,I_MFS4521.jpg",Patalene aenetusaria
"Nematocampa_completa,I_MFS4522.jpg",Nematocampa completa
"moth_Geometridae,I_MFS4524.jpg",Geometridae
"moth_Geometridae,I_MFS4526.jpg",Geometridae
"moth_Sphingidae,I_MFS4527.jpg",Sphingidae
"Phyllodonta_latrata,I_MFS4529.jpg",Phyllodonta latrata
"Dysschema_lycaste,I_MFS4530.jpg",Dysschema lycaste
"moth_Eucereon,I_MFS4533.jpg",Eucereon
"moth_Geometridae,I_MFS4534.jpg",Geometridae
"Epimecis_semicompleta,I_MFS4538.jpg",Epimecis semicompleta
"moth_Geometridae,I_MFS4539.jpg",Geometridae
"Nemoria_vermiculata,I_MFS4541.jpg",Nemoria vermiculata
"Hypercompe_nemophila,I_MFS4543.jpg",Hypercompe nemophila
"moth_Geometridae,I_MFS4544.jpg",Geometridae
"moth_Noctuidae,I_MFS4547.jpg",Noctuidae
"Oospila_venezuelata,I_MFS4548.jpg",Oospila venezuelata
"Glena_mopsaria,I_MFS4549.jpg",Glena mopsaria
"Sphacelodes_vulneraria,I_MFS4550.jpg",Sphacelodes vulneraria
"Cliniodes_opalalis,I_MFS4552.jpg",Cliniodes opalalis
"Rhabdatomis_laudamia,I_MFS4554.jpg",Rhabdatomis laudamia
"Melese_monima,I_MFS4556.jpg",Melese monima
"Synchlora_dependens,I_MFS4560.jpg",Synchlora dependens
"Anisoperas_atropunctaria,I_MFS4561.jpg",Anisoperas atropunctaria
"moth_Darceta,I_MFS4562.jpg",Darceta
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS4568.jpg",Lophosis labeculata
"Glena_mopsaria,I_MFS4572.jpg",Glena mopsaria
"Rhabdatomis_laudamia,I_MFS4573.jpg",Rhabdatomis laudamia
"moth_Crambidae,I_MFS4575.jpg",Crambidae
"moth_Arctiidae,I_MFS4577.jpg",Arctiidae
"moth_Geometridae,I_MFS4578.jpg",Geometridae
"Clemensia_brunneomedia,I_MFS4579.jpg",Clemensia brunneomedia
"Nematocampa_completa,I_MFS4580.jpg",Nematocampa completa
"moth_Crambidae,I_MFS4581.jpg",Crambidae
"moth_Noctuidae,I_MFS4582.jpg",Noctuidae
"moth_Notodontidae,I_MFS4583.jpg",Notodontidae
"Glena_mopsaria,I_MFS4585.jpg",Glena mopsaria
"moth_Crambidae,I_MFS4589.jpg",Crambidae
"moth_Darceta,I_MFS4590.jpg",Darceta
"Rhabdatomis_laudamia,I_MFS4592.jpg",Rhabdatomis laudamia
"Semaeopus_viridiplaga,I_MFS4593.jpg",Semaeopus viridiplaga
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS4594.jpg",Crambidia cephalica
"moth_Notodontidae,I_MFS4597.jpg",Notodontidae
"moth_Geometridae,I_MFS4598.jpg",Geometridae
"Phyllodonta_latrata,I_MFS4600.jpg",Phyllodonta latrata
"moth_Crambidae,I_MFS4609.jpg",Crambidae
"moth_Notodontidae,I_MFS4613.jpg",Notodontidae
"moth_Noctuidae,I_MFS4615.jpg",Noctuidae
"moth_Noctuidae,I_MFS4616.jpg",Noctuidae
"Phyllodonta_latrata,I_MFS4619.jpg",Phyllodonta latrata
"moth_Notodontidae,I_MFS4621.jpg",Notodontidae
"moth_Noctuidae,I_MFS4622.jpg",Noctuidae
"moth_Sphingidae,I_MFS4623.jpg",Sphingidae
"Crinodes_schausi,I_MFS4624.jpg",Crinodes schausi
"moth_Notodontidae,I_MFS4625.jpg",Notodontidae
"Crinodes_schausi,I_MFS4631.jpg",Crinodes schausi
"moth_Notodontidae,I_MFS4634.jpg",Notodontidae
"Lomographa_argentata,I_MFS4639.jpg",Lomographa argentata
"Microphysetica_hermeasalis,I_MFS4640.jpg",Microphysetica hermeasalis
"moth_Geometridae,I_MFS4643.jpg",Geometridae
"moth_Geometridae,I_MFS4645.jpg",Geometridae
"moth_Eucereon,I_MFS4646.jpg",Eucereon
"moth_Notodontidae,I_MFS4647.jpg",Notodontidae
"Herminodes_atrosignata,I_MFS4648.jpg",Herminodes atrosignata
"Hypercompe_nemophila,I_MFS4650.jpg",Hypercompe nemophila
"moth_Notodontidae,I_MFS4654.jpg",Notodontidae
"moth_Geometridae,I_MFS4655.jpg",Geometridae
"Rhabdatomis_laudamia,I_MFS4658.jpg",Rhabdatomis laudamia
"moth_Geometridae,I_MFS4660.jpg",Geometridae
"moth_Geometridae,I_MFS4661.jpg",Geometridae
"moth_Geometridae,I_MFS4666.jpg",Geometridae
"moth_Notodontidae,I_MFS4669.jpg",Notodontidae
"Crinodes_schausi,I_MFS4671.jpg",Crinodes schausi
"Eucereon_tigrata,I_MFS4672.jpg",Eucereon tigrata
"Crinodes_schausi,I_MFS4673.jpg",Crinodes schausi
"Opisthoxia_miletia,I_MFS4674.jpg",Opisthoxia miletia
"Nepheloleuca_politia,I_MFS4677.jpg",Nepheloleuca politia
"Macrocneme_iole,I_MFS4679.jpg",Macrocneme iole
"Himeromima_aulis,I_MFS4683.jpg",Himeromima aulis
"moth_Notodontidae,I_MFS4686.jpg",Notodontidae
"moth_Arctiidae,I_MFS4687.jpg",Arctiidae
"Neotherina_imperilla,I_MFS4689.jpg",Neotherina imperilla
"moth_Notodontidae,I_MFS4692.jpg",Notodontidae
"moth_Noctuidae,I_MFS4695.jpg",Noctuidae
"moth_Geometridae,I_MFS4697.jpg",Geometridae
"moth_Geometridae,I_MFS4698.jpg",Geometridae
"Himeromima_aulis,I_MFS4700.jpg",Himeromima aulis
"moth_Geometridae,I_MFS4701.jpg",Geometridae
"moth_Geometridae,I_MFS4707.jpg",Geometridae
"moth_Geometridae,I_MFS4708.jpg",Geometridae
"moth_Geometridae,I_MFS4709.jpg",Geometridae
"moth_Notodontidae,I_MFS4710.jpg",Notodontidae
"moth_Arctiidae,I_MFS4713.jpg",Arctiidae
"moth_Noctuidae,I_MFS4714.jpg",Noctuidae
"moth_Notodontidae,I_MFS4715.jpg",Notodontidae
"moth_Eucereon,I_MFS4717.jpg",Eucereon
"moth_Eucereon,I_MFS4718.jpg",Eucereon
"moth_Eucereon,I_MFS4719.jpg",Eucereon
"Metanema_bonadea,I_MFS4720.jpg",Metanema bonadea
"Glena_mopsaria,I_MFS4723.jpg",Glena mopsaria
"moth_Notodontidae,I_MFS4725.jpg",Notodontidae
"moth_Geometridae,I_MFS4727.jpg",Geometridae
"moth_Geometridae,I_MFS4730.jpg",Geometridae
"Brachurapteryx_tesserata,I_MFS4732.jpg",Brachurapteryx tesserata
"Simopteryx_torquataria,I_MFS4733.jpg",Simopteryx torquataria
"Rhabdatomis_laudamia,I_MFS4738.jpg",Rhabdatomis laudamia
"moth_Geometridae,I_MFS4739.jpg",Geometridae
"moth_Geometridae,I_MFS4740.jpg",Geometridae
"moth_Geometridae,I_MFS4743.jpg",Geometridae
"Crambidia_myrlosea,I_MFS4745.jpg",Crambidia myrlosea
"Crambidia_myrlosea,I_MFS4747.jpg",Crambidia myrlosea
"moth_Noctuidae,I_MFS4750.jpg",Noctuidae
"moth_Hemiceras,I_MFS4752.jpg",Hemiceras
"Himeromima_aulis,I_MFS4756.jpg",Himeromima aulis
"Oospila_venezuelata,I_MFS4760.jpg",Oospila venezuelata
"moth_Geometridae,I_MFS4762.jpg",Geometridae
"moth_Geometridae,I_MFS4765.jpg",Geometridae
"Pelochyta_affinis,I_MFS4767.jpg",Pelochyta affinis
"Anisoperas_atropunctaria,I_MFS4768.jpg",Anisoperas atropunctaria
"Oospila_venezuelata,I_MFS4771.jpg",Oospila venezuelata
"Glena_mopsaria,I_MFS4772.jpg",Glena mopsaria
"moth_Eucereon,I_MFS4774.jpg",Eucereon
"moth_Crambidae,I_MFS4775.jpg",Crambidae
"moth_Crambidae,I_MFS4776.jpg",Crambidae
"moth_Notodontidae,I_MFS4777.jpg",Notodontidae
"moth_Noctuidae,I_MFS4778.jpg",Noctuidae
"Microphysetica_hermeasalis,I_MFS4779.jpg",Microphysetica hermeasalis
"Glena_mopsaria,I_MFS4782.jpg",Glena mopsaria
"Crinodes_schausi,I_MFS4783.jpg",Crinodes schausi
"moth_Geometridae,I_MFS4785.jpg",Geometridae
"moth_Geometridae,I_MFS4787.jpg",Geometridae
"Pelochyta_affinis,I_MFS4789.jpg",Pelochyta affinis
"moth_Notodontidae,I_MFS4795.jpg",Notodontidae
"Nephodia_auxesia,I_MFS4797.jpg",Nephodia auxesia
"moth_Geometridae,I_MFS4800.jpg",Geometridae
"Idaea_subfervens,I_MFS4801.jpg",Idaea subfervens
"moth_Notodontidae,I_MFS4804.jpg",Notodontidae
"moth_Palthis,I_MFS4805.jpg",Palthis
"moth_Geometridae,I_MFS4809.jpg",Geometridae
"moth_Notodontidae,I_MFS4810.jpg",Notodontidae
"Semiothisa_divergentata,I_MFS4811.jpg",Semiothisa divergentata
"Glena_mopsaria,I_MFS4812.jpg",Glena mopsaria
"Glena_mopsaria,I_MFS4814.jpg",Glena mopsaria
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS4815.jpg",Lophosis labeculata
"Crinodes_schausi,I_MFS4816.jpg",Crinodes schausi
"Thysanopyga_carfinia,I_MFS4819.jpg",Thysanopyga carfinia
"Hampsonodes_melagona,I_MFS4820.jpg",Hampsonodes melagona
"Hypercompe_nemophila,I_MFS4821.jpg",Hypercompe nemophila
"moth_Geometridae,I_MFS4822.jpg",Geometridae
"Nephodia_auxesia,I_MFS4824.jpg",Nephodia auxesia
"moth_Noctuidae,I_MFS4826.jpg",Noctuidae
"moth_Notodontidae,I_MFS4827.jpg",Notodontidae
"Macrotes_commatica,I_MFS4829.jpg",Macrotes commatica
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS4830.jpg",Hymenia perspectalis
"Glena_mopsaria,I_MFS4831.jpg",Glena mopsaria
"Glena_mopsaria,I_MFS4832.jpg",Glena mopsaria
"Oospila_venezuelata,I_MFS4834.jpg",Oospila venezuelata
"Oospila_venezuelata,I_MFS4837.jpg",Oospila venezuelata
"Paragonia_cruraria,I_MFS4838.jpg",Paragonia cruraria
"moth_Hemiceras,I_MFS4839.jpg",Hemiceras
"moth_Noctuidae,I_MFS4841.jpg",Noctuidae
"Nephodia_auxesia,I_MFS4842.jpg",Nephodia auxesia
"Brachurapteryx_tesserata,I_MFS4843.jpg",Brachurapteryx tesserata
"moth_Geometridae,I_MFS4845.jpg",Geometridae
"moth_Geometridae,I_MFS4847.jpg",Geometridae
"Rhabdatomis_laudamia,I_MFS4848.jpg",Rhabdatomis laudamia
"moth_Noctuidae,I_MFS4849.jpg",Noctuidae
"moth_Geometridae,I_MFS4850.jpg",Geometridae
"Clemensia_brunneomedia,I_MFS4853.jpg",Clemensia brunneomedia
"Nemoria_vermiculata,I_MFS4857.jpg",Nemoria vermiculata
"Oxydia_trychiata,I_MFS4858.jpg",Oxydia trychiata
"moth_Notodontidae,I_MFS4860.jpg",Notodontidae
"Metanema_bonadea,I_MFS4861.jpg",Metanema bonadea
"moth_Darceta,I_MFS4863.jpg",Darceta
"Macrocneme_iole,I_MFS4864.jpg",Macrocneme iole
"moth_Crambidae,I_MFS4865.jpg",Crambidae
"Epicrisias_eschara,I_MFS4866.jpg",Epicrisias eschara
"moth_Geometridae,I_MFS4867.jpg",Geometridae
"moth_Sphingidae,I_MFS4868.jpg",Sphingidae
"Phyllodonta_latrata,I_MFS4869.jpg",Phyllodonta latrata
"moth_Noctuidae,I_MFS4870.jpg",Noctuidae
"Cliniodes_opalalis,I_MFS4871.jpg",Cliniodes opalalis
"Clemensia_brunneomedia,I_MFS4872.jpg",Clemensia brunneomedia
"moth_Notodontidae,I_MFS4874.jpg",Notodontidae
"Epicrisias_eschara,I_MFS4876.jpg",Epicrisias eschara
"moth_Eucereon,I_MFS4877.jpg",Eucereon
"moth_Geometridae,I_MFS4878.jpg",Geometridae
"Lomographa_argentata,I_MFS4879.jpg",Lomographa argentata
"Synchlora_dependens,I_MFS4880.jpg",Synchlora dependens
"moth_Geometridae,I_MFS4881.jpg",Geometridae
"Oospila_athena,I_MFS4883.jpg",Oospila athena
"moth_Noctuidae,I_MFS4884.jpg",Noctuidae
"moth_Crambidae,I_MFS4885.jpg",Crambidae
"moth_Geometridae,I_MFS4886.jpg",Geometridae
"moth_Arctiidae,I_MFS4887.jpg",Arctiidae
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS4890.jpg",Crambidia cephalica
"moth_Noctuidae,I_MFS4892.jpg",Noctuidae
"moth_Mocis,I_MFS4895.jpg",Mocis
"moth_Crambidae,I_MFS4896.jpg",Crambidae
"moth_Notodontidae,I_MFS4897.jpg",Notodontidae
"Pelochyta_affinis,I_MFS4898.jpg",Pelochyta affinis
"Melese_monima,I_MFS4899.jpg",Melese monima
"moth_Crambidae,I_MFS4900.jpg",Crambidae
"moth_Crambidae,I_MFS4901.jpg",Crambidae
"Macrocneme_iole,I_MFS4903.jpg",Macrocneme iole
"moth_Arctiidae,I_MFS4904.jpg",Arctiidae
"Diphthera_festiva,_Hieroglyphic_Moth,I_MFS4905.jpg",Diphthera festiva
"moth_Arctiidae,I_MFS4906.jpg",Arctiidae
"moth_Noctuidae,I_MFS4907.jpg",Noctuidae
"Macrocneme_iole,I_MFS4908.jpg",Macrocneme iole
"Diphthera_festiva,_Hieroglyphic_Moth,I_MFS4909.jpg",Diphthera festiva
"Clemensia_leopardina,I_MFS4912.jpg",Clemensia leopardina
"moth_Crambidae,I_MFS4913.jpg",Crambidae
"Xylophanes_titana,I_MFS4914.jpg",Xylophanes titana
"moth_Crambidae,I_MFS4915.jpg",Crambidae
"moth_Notodontidae,I_MFS4916.jpg",Notodontidae
"Lomographa_argentata,I_MFS4917.jpg",Lomographa argentata
"moth_Geometridae,I_MFS4919.jpg",Geometridae
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS4920.jpg",Hymenia perspectalis
"moth_Crambidae,I_MFS4921.jpg",Crambidae
"Amastus_episcotosia,I_MFS4922.jpg",Amastus episcotosia
"moth_Sphingidae,I_MFS4923.jpg",Sphingidae
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS4925.jpg",Crambidia cephalica
"moth_Noctuidae,I_MFS4926.jpg",Noctuidae
"moth_Geometridae,I_MFS4927.jpg",Geometridae
"moth_Sphingidae,I_MFS4930.jpg",Sphingidae
"moth_Sphingidae,I_MFS4932.jpg",Sphingidae
"moth_Geometridae,I_MFS4933.jpg",Geometridae
"moth_Crambidae,I_MFS4934.jpg",Crambidae
"moth_Pyralidae,I_MFS4937.jpg",Pyralidae
"moth_Crambidae,I_MFS4938.jpg",Crambidae
"moth_Crambidae,I_MFS4939.jpg",Crambidae
"Epicrisias_eschara,I_MFS4941.jpg",Epicrisias eschara
"Crinodes_schausi,I_MFS4942.jpg",Crinodes schausi
"Epicrisias_eschara,I_MFS4943.jpg",Epicrisias eschara
"moth_Notodontidae,I_MFS4944.jpg",Notodontidae
"Macrocneme_iole,I_MFS4948.jpg",Macrocneme iole
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS4949.jpg",Crambidia cephalica
"moth_Noctuidae,I_MFS4950.jpg",Noctuidae
"moth_Palthis,I_MFS4952.jpg",Palthis
"moth_Notodontidae,I_MFS4953.jpg",Notodontidae
"moth_Geometridae,I_MFS4954.jpg",Geometridae
"Nemoria_vermiculata,I_MFS4955.jpg",Nemoria vermiculata
"moth_Sphingidae,I_MFS4958.jpg",Sphingidae
"moth_Eucereon,I_MFS4959.jpg",Eucereon
"Nemoria_astraea,I_MFS4961.jpg",Nemoria astraea
"Lomographa_argentata,I_MFS4964.jpg",Lomographa argentata
"Rhabdatomis_laudamia,I_MFS4965.jpg",Rhabdatomis laudamia
"moth_Eucereon,I_MFS4966.jpg",Eucereon
"moth_Sphingidae,I_MFS4967.jpg",Sphingidae
"Lobocleta_tenellata,I_MFS4968.jpg",Lobocleta tenellata
"moth_Sphingidae,I_MFS4970.jpg",Sphingidae
"Epicrisias_eschara,I_MFS4971.jpg",Epicrisias eschara
"Macrocneme_iole,I_MFS4972.jpg",Macrocneme iole
"moth_Crambidae,I_MFS4973.jpg",Crambidae
"Cliniodes_nomadalis,I_MFS4975.jpg",Cliniodes nomadalis
"Nematocampa_completa,I_MFS4977.jpg",Nematocampa completa
"moth_Hemiceras,I_MFS4978.jpg",Hemiceras
"Epicrisias_eschara,I_MFS4980.jpg",Epicrisias eschara
"Clemensia_cincinnata,I_MFS4982.jpg",Clemensia cincinnata
"Leucotmemis_nexa,I_MFS4984.jpg",Leucotmemis nexa
"Epicrisias_eschara,I_MFS4985.jpg",Epicrisias eschara
"moth_Notodontidae,I_MFS4986.jpg",Notodontidae
"Himeromima_aulis,I_MFS4987.jpg",Himeromima aulis
"moth_Noctuidae,I_MFS4992.jpg",Noctuidae
"Rhabdatomis_laudamia,I_MFS4994.jpg",Rhabdatomis laudamia
"moth_Mocis,I_MFS4995.jpg",Mocis
"moth_Notodontidae,I_MFS4996.jpg",Notodontidae
"Cliniodes_opalalis,I_MFS4997.jpg",Cliniodes opalalis
"moth_Geometridae,I_MFS5001.jpg",Geometridae
"moth_Notodontidae,I_MFS5002.jpg",Notodontidae
"Crambidia_myrlosea,I_MFS5003.jpg",Crambidia myrlosea
"Rivula_leucosticta,I_MFS5004.jpg",Rivula leucosticta
"moth_Geometridae,I_MFS5005.jpg",Geometridae
"moth_Notodontidae,I_MFS5006.jpg",Notodontidae
"moth_Noctuidae,I_MFS5007.jpg",Noctuidae
"Melese_monima,I_MFS5010.jpg",Melese monima
"Dysschema_lycaste,I_MFS5011.jpg",Dysschema lycaste
"moth_Sphingidae,I_MFS5012.jpg",Sphingidae
"Synchlora_dependens,I_MFS5014.jpg",Synchlora dependens
"Semaeopus_viridiplaga,I_MFS5015.jpg",Semaeopus viridiplaga
"moth_Crambidae,I_MFS5017.jpg",Crambidae
"moth_Arctiidae,I_MFS5019.jpg",Arctiidae
"moth_Notodontidae,I_MFS5020.jpg",Notodontidae
"moth_Crambidae,I_MFS5021.jpg",Crambidae
"Lomographa_argentata,I_MFS5023.jpg",Lomographa argentata
"moth_Sphingidae,I_MFS5026.jpg",Sphingidae
"Epimecis_semicompleta,I_MFS5027.jpg",Epimecis semicompleta
"Crinodes_besckei,I_MFS5028.jpg",Crinodes besckei
"Leptostales_crossii,I_MFS5030.jpg",Leptostales crossii
"moth_Sphingidae,I_MFS5031.jpg",Sphingidae
