Filename,Identifier,scientificName,CommonName,Comments,ScientificName
"moth_Notodontidae,I_MFS9781.jpg",I_MFS9781,Notodontidae,,,
"moth_Notodontidae,I_MFS9782.jpg",I_MFS9782,Notodontidae,,,
"Synnomos_sp_san_luis_a,I_MFS9783.jpg",I_MFS9783,Synnomos sp_san_luis_a,,,
"moth_Geometridae,I_MFS9784.jpg",I_MFS9784,Geometridae,,,
"moth_Crambidae,I_MFS9785.jpg",I_MFS9785,Crambidae,,,
"moth_Sphingidae,I_MFS9786.jpg",I_MFS9786,Sphingidae,,,
"moth_Notodontidae,I_MFS9787.jpg",I_MFS9787,Notodontidae,,,
"moth_Geometridae,I_MFS9788.jpg",I_MFS9788,Geometridae,,,
"moth_Crambidae,I_MFS9789.jpg",I_MFS9789,Crambidae,,,
"moth,I_MFS9790.jpg",I_MFS9790,moth,,,
"Epimecis_matronaria--nasica,I_MFS9791.jpg",I_MFS9791,Epimecis matronaria--nasica,,,
"Himeromima_aulis,I_MFS9792.jpg",I_MFS9792,Himeromima aulis,,,
"moth_Crambidae,I_MFS9793.jpg",I_MFS9793,Crambidae,,,
"moth_Notodontidae,I_MFS9794.jpg",I_MFS9794,Notodontidae,,,
"Oospila_venezuelata,I_MFS9795.jpg",I_MFS9795,Oospila venezuelata,,,
"moth,I_MFS9796.jpg",I_MFS9796,moth,,,
"moth_Geometridae,I_MFS9797.jpg",I_MFS9797,Geometridae,,,
"moth,I_MFS9798.jpg",I_MFS9798,moth,,,
"moth,I_MFS9799.jpg",I_MFS9799,moth,,,
"moth,I_MFS9800.jpg",I_MFS9800,moth,,,
"Paragonia_cruraria,I_MFS9801.jpg",I_MFS9801,Paragonia cruraria,,,
"Phalaenophana_pyramusalis,_Dark-Banded_Owlet_Moth,I_MFS9802.jpg",I_MFS9802,Phalaenophana pyramusalis,Dark-Banded Owlet Moth,,
"moth,I_MFS9803.jpg",I_MFS9803,moth,,,
"moth_Noctuidae_delta,I_MFS9804.jpg",I_MFS9804,Noctuidae delta,,,
"Eois_sp_san_luis_b,I_MFS9805.jpg",I_MFS9805,Eois sp_san_luis_b,,,
"moth_Geometridae,I_MFS9806.jpg",I_MFS9806,Geometridae,,,
"moth_Geometridae,I_MFS9807.jpg",I_MFS9807,Geometridae,,,
"moth_Noctuidae,I_MFS9808.jpg",I_MFS9808,Noctuidae,,,
"Xenosoma_flavicedes,I_MFS9809.jpg",I_MFS9809,Xenosoma flavicedes,,,
"Anisoperas_atropunctaria,I_MFS9810.jpg",I_MFS9810,Anisoperas atropunctaria,,,
"Nephodia_auxesia,I_MFS9811.jpg",I_MFS9811,Nephodia auxesia,,,
"insect,I_MFS9812.jpg",I_MFS9812,insect,,,
"Himeromima_aulis,I_MFS9813.jpg",I_MFS9813,Himeromima aulis,,,
"insect,I_MFS9814.jpg",I_MFS9814,insect,,,
"moth_Crambidae,I_MFS9815.jpg",I_MFS9815,Crambidae,,,
"Phyllodonta_latrata,I_MFS9816.jpg",I_MFS9816,Phyllodonta latrata,,,
"Trygodes_amphion,I_MFS9817.jpg",I_MFS9817,Trygodes amphion,,,
"Himeromima_aulis,I_MFS9818.jpg",I_MFS9818,Himeromima aulis,,,
"Neotherina_imperilla,I_MFS9819.jpg",I_MFS9819,Neotherina imperilla,,,
"moth_Noctuidae,I_MFS9820.jpg",I_MFS9820,Noctuidae,,,
"Euglyphis_libnites,I_MFS9821.jpg",I_MFS9821,Euglyphis libnites,,,
"Himeromima_aulis,I_MFS9822.jpg",I_MFS9822,Himeromima aulis,,,
"moth_Noctuidae,I_MFS9823.jpg",I_MFS9823,Noctuidae,,,
"moth_Hemiceras,I_MFS9824.jpg",I_MFS9824,Hemiceras,,,
"moth,I_MFS9825.jpg",I_MFS9825,moth,,,
"moth_Sphingidae,I_MFS9826.jpg",I_MFS9826,Sphingidae,,,
"Pelochyta_affinis,I_MFS9827.jpg",I_MFS9827,Pelochyta affinis,,,
"Himeromima_aulis,I_MFS9828.jpg",I_MFS9828,Himeromima aulis,,,
"Anisoperas_atropunctaria,I_MFS9829.jpg",I_MFS9829,Anisoperas atropunctaria,,,
"moth_Geometridae,I_MFS9830.jpg",I_MFS9830,Geometridae,,,
"Antiblemma_pira,I_MFS9831.jpg",I_MFS9831,Antiblemma pira,,,
"Himeromima_aulis,I_MFS9832.jpg",I_MFS9832,Himeromima aulis,,,
"moth_Crambidae,I_MFS9833.jpg",I_MFS9833,Crambidae,,,
"insect,I_MFS9834.jpg",I_MFS9834,insect,,,
"moth_Arctiidae,I_MFS9835.jpg",I_MFS9835,Arctiidae,,,
"Himeromima_aulis,I_MFS9836.jpg",I_MFS9836,Himeromima aulis,,,
"moth,I_MFS9837.jpg",I_MFS9837,moth,,,
"moth_Notodontidae,I_MFS9838.jpg",I_MFS9838,Notodontidae,,,
"Nephodia_auxesia,I_MFS9839.jpg",I_MFS9839,Nephodia auxesia,,,
"moth_Noctuidae,I_MFS9840.jpg",I_MFS9840,Noctuidae,,,
"Glena_mopsaria,I_MFS9841.jpg",I_MFS9841,Glena mopsaria,,,
"moth_new_species,I_MFS9842.jpg",I_MFS9842,new species,,,
"moth_Notodontidae,I_MFS9843.jpg",I_MFS9843,Notodontidae,,,
"moth,I_MFS9844.jpg",I_MFS9844,moth,,,
"moth_Notodontidae,I_MFS9845.jpg",I_MFS9845,Notodontidae,,,
"moth_Crambidae,I_MFS9847.jpg",I_MFS9847,Crambidae,,,
"Nematocampa_completa,I_MFS9848.jpg",I_MFS9848,Nematocampa completa,,,
"moth_Geometridae,I_MFS9849.jpg",I_MFS9849,Geometridae,,,
"Herminodes_atrosignata,I_MFS9850.jpg",I_MFS9850,Herminodes atrosignata,,,
"moth_Noctuidae,I_MFS9851.jpg",I_MFS9851,Noctuidae,,,
"Himeromima_aulis,I_MFS9852.jpg",I_MFS9852,Himeromima aulis,,,
"Rhabdatomis_laudamia,I_MFS9853.jpg",I_MFS9853,Rhabdatomis laudamia,,,
"moth_Geometridae,I_MFS9854.jpg",I_MFS9854,Geometridae,,,
"moth_Crambidae,I_MFS9855.jpg",I_MFS9855,Crambidae,,,
"moth_Geometridae,I_MFS9856.jpg",I_MFS9856,Geometridae,,,
"Phalaenophana_pyramusalis,_Dark-Banded_Owlet_Moth,I_MFS9857.jpg",I_MFS9857,Phalaenophana pyramusalis,Dark-Banded Owlet Moth,,
"Xenosoma_flavicedes,I_MFS9858.jpg",I_MFS9858,Xenosoma flavicedes,,,
"moth_Sphingidae,I_MFS9859.jpg",I_MFS9859,Sphingidae,,,
"Epimecis_matronaria--nasica,I_MFS9860.jpg",I_MFS9860,Epimecis matronaria--nasica,,,
"moth_Notodontidae,I_MFS9861.jpg",I_MFS9861,Notodontidae,,,
"moth_Notodontidae,I_MFS9862.jpg",I_MFS9862,Notodontidae,,,
"Crambidia_myrlosea,I_MFS9863.jpg",I_MFS9863,Crambidia myrlosea,,,
"Gn_sp_san_luis_1011,I_MFS9864.jpg",I_MFS9864,Gn sp_san_luis_1011,,,
"moth_Geometridae,I_MFS9865.jpg",I_MFS9865,Geometridae,,,
"Gonodonta_pulverea,_maybe,I_MFS9866.jpg",I_MFS9866,Gonodonta pulverea,maybe,,
"moth,I_MFS9867.jpg",I_MFS9867,moth,,,
"moth_Crambidae,I_MFS9868.jpg",I_MFS9868,Crambidae,,,
"moth,I_MFS9869.jpg",I_MFS9869,moth,,,
"moth_Hemiceras,I_MFS9870.jpg",I_MFS9870,Hemiceras,,,
"moth_Notodontidae,I_MFS9871.jpg",I_MFS9871,Notodontidae,,,
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_MFS9872.jpg",I_MFS9872,Crambidia cephalica,Yellow-headed Lichen Moth,,
"Nemoria_vermiculata,I_MFS9873.jpg",I_MFS9873,Nemoria vermiculata,,,
"Paragonia_cruraria,I_MFS9874.jpg",I_MFS9874,Paragonia cruraria,,,
"Clemensia_brunneomedia,I_MFS9875.jpg",I_MFS9875,Clemensia brunneomedia,,,
"moth_Geometridae,I_MFS9876.jpg",I_MFS9876,Geometridae,,,
"moth,I_MFS9877.jpg",I_MFS9877,moth,,,
"moth_Geometridae,I_MFS9878.jpg",I_MFS9878,Geometridae,,,
"insect,I_MFS9879.jpg",I_MFS9879,insect,,,
"Opisthoxia_miletia,I_MFS9880.jpg",I_MFS9880,Opisthoxia miletia,,,
"moth_Noctuidae,I_MFS9881.jpg",I_MFS9881,Noctuidae,,,
"moth_Sphingidae,I_MFS9882.jpg",I_MFS9882,Sphingidae,,,
"moth,I_MFS9883.jpg",I_MFS9883,moth,,,
"moth_Geometridae,I_MFS9884.jpg",I_MFS9884,Geometridae,,,
"moth,I_MFS9885.jpg",I_MFS9885,moth,,,
"Gn_sp_san_luis_1014,I_MFS9886.jpg",I_MFS9886,Gn_sp_san_luis_1014,,,
"moth,I_MFS9887.jpg",I_MFS9887,moth,,,
"Anisoperas_lurida,I_MFS9888.jpg",I_MFS9888,Anisoperas lurida,,,
"Glena_mopsaria,I_MFS9889.jpg",I_MFS9889,Glena mopsaria,,,
"Nematocampa_completa,I_MFS9890.jpg",I_MFS9890,Nematocampa completa,,,
"Trygodes_amphion,I_MFS9891.jpg",I_MFS9891,Trygodes amphion,,,
"Oospila_athena,I_MFS9892.jpg",I_MFS9892,Oospila athena,,,
"Pheia_elegans,I_MFS9893.jpg",I_MFS9893,Pheia elegans,,,
"Synnomos_sp_san_luis_a,I_MFS9894.jpg",I_MFS9894,Synnomos sp_san_luis_a,,,
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_MFS9895.jpg",I_MFS9895,Lophosis labeculata,Stained Lophosis Moth,,
"Eois_sp_san_luis_b,I_MFS9896.jpg",I_MFS9896,Eois sp_san_luis_b,,,
"moth_Notodontidae,I_MFS9897.jpg",I_MFS9897,Notodontidae,,,
"Himeromima_aulis,I_MFS9898.jpg",I_MFS9898,Himeromima aulis,,,
"Phrudocentra_trimaculata,I_MFS9899.jpg",I_MFS9899,Phrudocentra trimaculata,,,
"moth_Geometridae,I_MFS9900.jpg",I_MFS9900,Geometridae,,,
"Gizma_undilinealis,I_MFS9901.jpg",I_MFS9901,Gizma undilinealis,,,
"insect,I_MFS9902.jpg",I_MFS9902,insect,,,
"Clemensia_brunneomedia,I_MFS9903.jpg",I_MFS9903,Clemensia brunneomedia,,,
"Himeromima_aulis,I_MFS9904.jpg",I_MFS9904,Himeromima aulis,,,
"Eois_sp_san_luis_b,I_MFS9905.jpg",I_MFS9905,Eois sp_san_luis_b,,,
"Eois_sp_san_luis_b,I_MFS9906.jpg",I_MFS9906,Eois sp_san_luis_b,,,
"moth_Noctuidae,I_MFS9907.jpg",I_MFS9907,Noctuidae,,,
"moth_Notodontidae,I_MFS9908.jpg",I_MFS9908,Notodontidae,,,
"moth_Notodontidae,I_MFS9909.jpg",I_MFS9909,Notodontidae,,,
"moth_Mocis,I_MFS9910.jpg",I_MFS9910,Mocis,,,
"moth_Sphingidae,I_MFS9911.jpg",I_MFS9911,Sphingidae,,,
"moth_Noctuidae,I_MFS9912.jpg",I_MFS9912,Noctuidae,,,
"Himeromima_aulis,I_MFS9913.jpg",I_MFS9913,Himeromima aulis,,,
"moth,I_MFS9914.jpg",I_MFS9914,moth,,,
"moth,I_MFS9915.jpg",I_MFS9915,moth,,,
"moth,I_MFS9916.jpg",I_MFS9916,moth,,,
"moth_Sphingidae,I_MFS9917.jpg",I_MFS9917,Sphingidae,,,
"moth_Notodontidae,I_MFS9918.jpg",I_MFS9918,Notodontidae,,,
"Epicrisias_eschara,I_MFS9919.jpg",I_MFS9919,Epicrisias eschara,,,
"moth_Notodontidae,I_MFS9920.jpg",I_MFS9920,Notodontidae,,,
"moth_Geometridae,I_MFS9921.jpg",I_MFS9921,Geometridae,,,
"moth_Crambidae,I_MFS9922.jpg",I_MFS9922,Crambidae,,,
"moth,I_MFS9923.jpg",I_MFS9923,moth,,,
"moth,I_MFS9924.jpg",I_MFS9924,moth,,,
"moth,I_MFS9925.jpg",I_MFS9925,moth,,,
"Lomographa_argentata,I_MFS9926.jpg",I_MFS9926,Lomographa argentata,,,
"insect,I_MFS9927.jpg",I_MFS9927,insect,,,
"moth,I_MFS9928.jpg",I_MFS9928,moth,,,
"moth,I_MFS9929.jpg",I_MFS9929,moth,,,
"Oospila_venezuelata,I_MFS9930.jpg",I_MFS9930,Oospila venezuelata,,,
"moth_Noctuidae,I_MFS9931.jpg",I_MFS9931,Noctuidae,,,
"Micrathetis_dasarada,I_MFS9932.jpg",I_MFS9932,Micrathetis dasarada,,,
"moth_Noctuidae,I_MFS9933.jpg",I_MFS9933,Noctuidae,,,
"Patalene_aenetusaria,I_MFS9934.jpg",I_MFS9934,Patalene aenetusaria,,,
"Lomographa_argentata,I_MFS9935.jpg",I_MFS9935,Lomographa argentata,,,
"Gn_sp_san_luis_1013,I_MFS9936.jpg",I_MFS9936,Gn sp_san_luis_1013,,,
"moth_Geometridae,I_MFS9937.jpg",I_MFS9937,Geometridae,,,
"Himeromima_aulis,I_MFS9938.jpg",I_MFS9938,Himeromima aulis,,,
"insect,I_MFS9939.jpg",I_MFS9939,insect,,,
"light,I_MFS9940.jpg",I_MFS9940,light,,,
"moth_Crambidae,I_MFS9942.jpg",I_MFS9942,Crambidae,,,
"Epimecis_semicompleta,I_MFS9943.jpg",I_MFS9943,Epimecis semicompleta,,,
"Epimecis_semicompleta,I_MFS9944.jpg",I_MFS9944,Epimecis semicompleta,,,
"Macrocneme_iole,I_MFS9945.jpg",I_MFS9945,Macrocneme iole,,,
"moth,I_MFS9946.jpg",I_MFS9946,moth,,,
"moth_Noctuidae,I_MFS9947.jpg",I_MFS9947,Noctuidae,,,
"moth_Geometridae,I_MFS9948.jpg",I_MFS9948,Geometridae,,,
"moth_Geometridae,I_MFS9949.jpg",I_MFS9949,Geometridae,,,
"Himeromima_aulis,I_MFS9950.jpg",I_MFS9950,Himeromima aulis,,,
"moth_Geometridae,I_MFS9951.jpg",I_MFS9951,Geometridae,,,
"Herbita_amicaria,I_MFS9952.jpg",I_MFS9952,Herbita amicaria,,,
"moth,I_MFS9953.jpg",I_MFS9953,moth,,,
"Idaea_sp_group_san_luis,I_MFS9954.jpg",I_MFS9954,Idaea sp_group_san_luis,,,
"moth_Megalopygidae_-_Limacodidae,I_MFS9955.jpg",I_MFS9955,Megalopygidae - Limacodidae,,,
"insect,I_MFS9956.jpg",I_MFS9956,insect,,,
"insect,I_MFS9957.jpg",I_MFS9957,insect,,,
"Scopula_sp_group_san_luis,I_MFS9958.jpg",I_MFS9958,Scopula sp_group_san_luis,,,
"moth_Saturniidae,I_MFS9959.jpg",I_MFS9959,Saturniidae,,,
"Crinodes_schausi,I_MFS9960.jpg",I_MFS9960,Crinodes schausi,,,
"Glena_mopsaria,I_MFS9961.jpg",I_MFS9961,Glena mopsaria,,,
"Epimecis_semicompleta,I_MFS9962.jpg",I_MFS9962,Epimecis semicompleta,,,
"moth_Noctuidae,I_MFS9963.jpg",I_MFS9963,Noctuidae,,,
"Herbita_amicaria,I_MFS9964.jpg",I_MFS9964,Herbita amicaria,,,
"moth,I_MFS9965.jpg",I_MFS9965,moth,,,
"moth_Geometridae,I_MFS9966.jpg",I_MFS9966,Geometridae,,,
"Hygrochroma_olivinaria,I_MFS9967.jpg",I_MFS9967,Hygrochroma olivinaria,,,
"Orthofidonia_sp_san_luis_a,I_MFS9968.jpg",I_MFS9968,Orthofidonia sp_san_luis_a,,,
"moth_Geometridae,I_MFS9969.jpg",I_MFS9969,Geometridae,,,
"Nemoria_defectiva,I_MFS9970.jpg",I_MFS9970,Nemoria defectiva,,,
"Ametris_nitocris,I_MFS9971.jpg",I_MFS9971,Ametris nitocris,,,
"Phyllodonta_latrata,I_MFS9972.jpg",I_MFS9972,Phyllodonta latrata,,,
"Orthofidonia_sp_san_luis_a,I_MFS9973.jpg",I_MFS9973,Orthofidonia sp_san_luis_a,,,
"moth_Geometridae,I_MFS9974.jpg",I_MFS9974,Geometridae,,,
"Gn_sp_san_luis_1014,I_MFS9975.jpg",I_MFS9975,Gn_sp_san_luis_1014,,,
"Dichorda_obliquata,I_MFS9976.jpg",I_MFS9976,Dichorda obliquata,,,
"Crambidia_myrlosea,I_MFS9977.jpg",I_MFS9977,Crambidia myrlosea,,,
"moth_Crambidae,I_MFS9978.jpg",I_MFS9978,Crambidae,,,
"Nematocampa_completa,I_MFS9979.jpg",I_MFS9979,Nematocampa completa,,,
"insect,I_MFS9980.jpg",I_MFS9980,insect,,,
"insect,I_MFS9981.jpg",I_MFS9981,insect,,,
"moth_Geometridae,I_MFS9982.jpg",I_MFS9982,Geometridae,,,
"moth_Geometridae,I_MFS9983.jpg",I_MFS9983,Geometridae,,,
"insect,I_MFS9984.jpg",I_MFS9984,insect,,,
"moth_Noctuidae,I_MFS9985.jpg",I_MFS9985,Noctuidae,,,
"moth_Geometridae,I_MFS9986.jpg",I_MFS9986,Geometridae,,,
"Nepheloleuca_illiturata,I_MFS9987.jpg",I_MFS9987,Nepheloleuca illiturata,,,
"insect,I_MFS9988.jpg",I_MFS9988,insect,,,
"insect,I_MFS9989.jpg",I_MFS9989,insect,,,
"moth,I_MFS9990.jpg",I_MFS9990,moth,,,
"moth_Geometridae,I_MFS9991.jpg",I_MFS9991,Geometridae,,,
"moth_Noctuidae,I_MFS9992.jpg",I_MFS9992,Noctuidae,,,
"moth,I_MFS9993.jpg",I_MFS9993,moth,,,
"moth_Geometridae,I_MFS9994.jpg",I_MFS9994,Geometridae,,,
"insect,I_MFS9995.jpg",I_MFS9995,insect,,,
"Meganola_sp_san_luis_b,I_MFS9996.jpg",I_MFS9996,Meganola sp_san_luis_b,,,
"moth,I_MFS9997.jpg",I_MFS9997,moth,,,
"moth_Geometridae,I_MFS9998.jpg",I_MFS9998,Geometridae,,,
"insect,I_MFS9999.jpg",I_MFS9999,insect,,,
"Meganola_bifiliferata,I_MFS10000.jpg",I_MFS10000,Meganola bifiliferata,,,
"moth,I_MFS10001.jpg",I_MFS10001,moth,,,
"moth_Notodontidae,I_MFS10002.jpg",I_MFS10002,Notodontidae,,,
"moth,I_MFS10003.jpg",I_MFS10003,moth,,,
"Lomographa_argentata,I_MFS10004.jpg",I_MFS10004,Lomographa argentata,,,
"moth_Pyralidae,I_MFS10005.jpg",I_MFS10005,Pyralidae,,,
"moth_Geometridae,I_MFS10006.jpg",I_MFS10006,Geometridae,,,
"moth_Geometridae,I_MFS10007.jpg",I_MFS10007,Geometridae,,,
"moth_Noctuidae,I_MFS10008.jpg",I_MFS10008,Noctuidae,,,
"Iridopsis_lurida--oberthuri--herse,I_MFS10009.jpg",I_MFS10009,Iridopsis lurida--oberthuri--herse,,,
"moth_Noctuidae,I_MFS10010.jpg",I_MFS10010,Noctuidae,,,
"moth_Geometridae,I_MFS10011.jpg",I_MFS10011,Geometridae,,,
"insect,I_MFS10012.jpg",I_MFS10012,insect,,,
"Gn_sp_san_luis_1003,I_MFS10013.jpg",I_MFS10013,Gn sp_san_luis_1003,,,
"Brabirodes_cerevia,I_MFS10014.jpg",I_MFS10014,Brabirodes cerevia,,,
"Simopteryx_torquataria,I_MFS10015.jpg",I_MFS10015,Simopteryx torquataria,,,
"Macaria_approximaria--gambarina--ostia,I_MFS10016.jpg",I_MFS10016,Macaria approximaria--gambarina--ostia,,,
"moth_Geometridae,I_MFS10017.jpg",I_MFS10017,Geometridae,,,
"moth_Notodontidae,I_MFS10018.jpg",I_MFS10018,Notodontidae,,,
"Anisoperas_atropunctaria,I_MFS10019.jpg",I_MFS10019,Anisoperas atropunctaria,,,
"moth,I_MFS10021.jpg",I_MFS10021,moth,,,
"moth_Eucereon,I_MFS10022.jpg",I_MFS10022,Eucereon,,,
"moth,I_MFS10023.jpg",I_MFS10023,moth,,,
"Racasta_spatiaria,I_MFS10024.jpg",I_MFS10024,Racasta spatiaria,,,
"insect,I_MFS10025.jpg",I_MFS10025,insect,,,
"moth,I_MFS10026.jpg",I_MFS10026,moth,,,
"Eois_sp_san_luis_b,I_MFS10027.jpg",I_MFS10027,Eois sp_san_luis_b,,,
"moth,I_MFS10028.jpg",I_MFS10028,moth,,,
"moth,I_MFS10029.jpg",I_MFS10029,moth,,,
"moth,I_MFS10030.jpg",I_MFS10030,moth,,,
"moth,I_MFS10031.jpg",I_MFS10031,moth,,,
"Eois_sp_san_luis_b,I_MFS10032.jpg",I_MFS10032,Eois sp_san_luis_b,,,
"Metanema_bonadea,I_MFS10033.jpg",I_MFS10033,Metanema bonadea,,,
"Anycles_adusta,I_MFS10034.jpg",I_MFS10034,Anycles adusta,,,
"moth_Geometridae,I_MFS10035.jpg",I_MFS10035,Geometridae,,,
"moth_Geometridae,I_MFS10036.jpg",I_MFS10036,Geometridae,,,
"Opisthoxia_miletia,I_MFS10037.jpg",I_MFS10037,Opisthoxia miletia,,,
"Eupithecia_sp_group_san_luis,I_MFS10038.jpg",I_MFS10038,Eupithecia sp_group_san_luis,,,
"Lomographa_argentata,I_MFS10039.jpg",I_MFS10039,Lomographa argentata,,,
"Cosmosoma_festivum,I_MFS10040.jpg",I_MFS10040,Cosmosoma festivum,,,
"moth_Megalopygidae_-_Limacodidae,I_MFS10041.jpg",I_MFS10041,Megalopygidae - Limacodidae,,,
"Oospila_athena,I_MFS10042.jpg",I_MFS10042,Oospila athena,,,
"moth_Geometridae,I_MFS10043.jpg",I_MFS10043,Geometridae,,,
"Iridopsis_lurida--oberthuri--herse,I_MFS10044.jpg",I_MFS10044,Iridopsis lurida--oberthuri--herse,,,
"Himeromima_aulis,I_MFS10045.jpg",I_MFS10045,Himeromima aulis,,,
"Oospila_athena,I_MFS10046.jpg",I_MFS10046,Oospila athena,,,
"insect,I_MFS10047.jpg",I_MFS10047,insect,,,
"moth_Noctuidae,I_MFS10049.jpg",I_MFS10049,Noctuidae,,,
"Patalene_falcularia,I_MFS10050.jpg",I_MFS10050,Patalene falcularia,,,
"Fulgoridae,I_MFS10051.jpg",I_MFS10051,Fulgoridae,,,
"Nephodia_auxesia,I_MFS10052.jpg",I_MFS10052,Nephodia auxesia,,,
"moth,I_MFS10054.jpg",I_MFS10054,moth,,,
"Anisoperas_lurida,I_MFS10055.jpg",I_MFS10055,Anisoperas lurida,,,
"moth_Pyralidae,I_MFS10056.jpg",I_MFS10056,Pyralidae,,,
"moth_Geometridae,I_MFS10058.jpg",I_MFS10058,Geometridae,,,
"moth_Notodontidae,I_MFS10059.jpg",I_MFS10059,Notodontidae,,,
"Anisoperas_atropunctaria,I_MFS10060.jpg",I_MFS10060,Anisoperas atropunctaria,,,
"moth,I_MFS10061.jpg",I_MFS10061,moth,,,
"Hemiceras_rufescens,_White-faced_Prominent,I_MFS10063.jpg",I_MFS10063,Hemiceras rufescens,White-faced Prominent,,
"moth_Arctiidae,I_MFS10064.jpg",I_MFS10064,Arctiidae,,,
"Zale_peruncta,I_MFS10065.jpg",I_MFS10065,Zale peruncta,,,
"moth,I_MFS10066.jpg",I_MFS10066,moth,,,
"Epimecis_semicompleta,I_MFS10067.jpg",I_MFS10067,Epimecis semicompleta,,,
"insect,I_MFS10068.jpg",I_MFS10068,insect,,,
"moth_Noctuidae,I_MFS10069.jpg",I_MFS10069,Noctuidae,,,
"moth,I_MFS10070.jpg",I_MFS10070,moth,,,
"Nematocampa_completa,I_MFS10071.jpg",I_MFS10071,Nematocampa completa,,,
"moth,I_MFS10072.jpg",I_MFS10072,moth,,,
"Semaeopus_viridiplaga,I_MFS10074.jpg",I_MFS10074,Semaeopus viridiplaga,,,
"moth,I_MFS10075.jpg",I_MFS10075,moth,,,
"moth_Geometridae,I_MFS10076.jpg",I_MFS10076,Geometridae,,,
"Meganola_sp_san_luis_b,I_MFS10077.jpg",I_MFS10077,Meganola sp_san_luis_b,,,
"moth,I_MFS10078.jpg",I_MFS10078,moth,,,
"Gn_sp_san_luis_1003,I_MFS10079.jpg",I_MFS10079,Gn sp_san_luis_1003,,,
"Epimecis_matronaria--nasica,I_MFS10080.jpg",I_MFS10080,Epimecis matronaria--nasica,,,
"Macaria_sp_san_luis_a,I_MFS10081.jpg",I_MFS10081,Macaria sp_san_luis_a,,,
"todoHymenomima_camerata,I_MFS10082.jpg",I_MFS10082,todoHymenomima camerata,,,
"Periclina_sp_san_luis_a,I_MFS10083.jpg",I_MFS10083,Periclina sp_san_luis_a,,,
"moth,I_MFS10084.jpg",I_MFS10084,moth,,,
"moth_Geometridae,I_MFS10085.jpg",I_MFS10085,Geometridae,,,
"moth_Geometridae,I_MFS10086.jpg",I_MFS10086,Geometridae,,,
"Nemoria_vermiculata,I_MFS10087.jpg",I_MFS10087,Nemoria vermiculata,,,
"moth_Notodontidae,I_MFS10088.jpg",I_MFS10088,Notodontidae,,,
"Dichorda_obliquata,I_MFS10089.jpg",I_MFS10089,Dichorda obliquata,,,
"Eois_sp_san_luis_c,I_MFS10090.jpg",I_MFS10090,Eois sp_san_luis_c,,,
"moth_Notodontidae,I_MFS10091.jpg",I_MFS10091,Notodontidae,,,
"Nemoria_pescadora,I_MFS10092.jpg",I_MFS10092,Nemoria pescadora,,,
"Periclina_sp_san_luis_a,I_MFS10093.jpg",I_MFS10093,Periclina sp_san_luis_a,,,
"moth_Geometridae,I_MFS10094.jpg",I_MFS10094,Geometridae,,,
"Epimecis_matronaria--nasica,I_MFS10095.jpg",I_MFS10095,Epimecis matronaria--nasica,,,
"Nematocampa_completa,I_MFS10096.jpg",I_MFS10096,Nematocampa completa,,,
"moth_Geometridae,I_MFS10097.jpg",I_MFS10097,Geometridae,,,
"Idaea_sp_group_san_luis,I_MFS10098.jpg",I_MFS10098,Idaea sp_group_san_luis,,,
"moth_Notodontidae,I_MFS10099.jpg",I_MFS10099,Notodontidae,,,
"Thysanopyga_carfinia,I_MFS10100.jpg",I_MFS10100,Thysanopyga carfinia,,,
"Crinodes_ritsemae,I_MFS10101.jpg",I_MFS10101,Crinodes ritsemae,,,
"moth,I_MFS10102.jpg",I_MFS10102,moth,,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_MFS10103.jpg",I_MFS10103,Hymenia perspectalis,Spotted Beet Webworm Moth,,
"moth,I_MFS10104.jpg",I_MFS10104,moth,,,
"moth_Crambidae,I_MFS10105.jpg",I_MFS10105,Crambidae,,,
"moth_Noctuidae,I_MFS10106.jpg",I_MFS10106,Noctuidae,,,
"moth_Geometridae,I_MFS10107.jpg",I_MFS10107,Geometridae,,,
"moth_Geometridae,I_MFS10108.jpg",I_MFS10108,Geometridae,,,
"moth_Geometridae,I_MFS10109.jpg",I_MFS10109,Geometridae,,,
"Gn_sp_san_luis_1003,I_MFS10110.jpg",I_MFS10110,Gn sp_san_luis_1003,,,
"moth_Hemiceras,I_MFS10111.jpg",I_MFS10111,Hemiceras,,,
"insect,I_MFS10112.jpg",I_MFS10112,insect,,,
"Argyrotome_prospectata,I_MFS10113.jpg",I_MFS10113,Argyrotome prospectata,,,
"moth_Notodontidae,I_MFS10114.jpg",I_MFS10114,Notodontidae,,,
"insect,I_MFS10115.jpg",I_MFS10115,insect,,,
"moth,I_MFS10116.jpg",I_MFS10116,moth,,,
"moth_Noctuidae,I_MFS10117.jpg",I_MFS10117,Noctuidae,,,
"Anisoperas_atropunctaria,I_MFS10118.jpg",I_MFS10118,Anisoperas atropunctaria,,,
"moth_Geometridae,I_MFS10119.jpg",I_MFS10119,Geometridae,,,
"moth_Notodontidae,I_MFS10120.jpg",I_MFS10120,Notodontidae,,,
"moth_Noctuidae,I_MFS10121.jpg",I_MFS10121,Noctuidae,,,
"Himeromima_aulis,I_MFS10122.jpg",I_MFS10122,Himeromima aulis,,,
"Himeromima_aulis,I_MFS10123.jpg",I_MFS10123,Himeromima aulis,,,
