Filename,scientificName
"Nemoria_defectiva,I_PBA26430.jpg",Nemoria defectiva
"Nematocampa_arenosa,I_PBA26431.jpg",Nematocampa arenosa
"Leuciris_fimbriaria,I_PBA26435.jpg",Leuciris fimbriaria
"Thysanopyga_carfinia,I_PBA26439.jpg",Thysanopyga carfinia
"Nematocampa_completa,I_PBA26442.jpg",Nematocampa completa
"Leptostales_crossii,I_PBA26444.jpg",Leptostales crossii
"Nemoria_vermiculata,I_PBA26451.jpg",Nemoria vermiculata
"Hemeroblemma_opigena,I_PBA26455.jpg",Hemeroblemma opigena
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26456.jpg",Hymenia perspectalis
"Nematocampa_completa,I_PBA26459.jpg",Nematocampa completa
"Nematocampa_arenosa,I_PBA26460.jpg",Nematocampa arenosa
"Aclytia_heber,I_PBA26461.jpg",Aclytia heber
"Leptostales_crossii,I_PBA26462.jpg",Leptostales crossii
"Nephodia_auxesia,I_PBA26463.jpg",Nephodia auxesia
"Nematocampa_arenosa,I_PBA26468.jpg",Nematocampa arenosa
"Glena_mopsaria,I_PBA26471.jpg",Glena mopsaria
"Nematocampa_completa,I_PBA26473.jpg",Nematocampa completa
"Neotherina_imperilla,I_PBA26474.jpg",Neotherina imperilla
"Metanema_bonadea,I_PBA26475.jpg",Metanema bonadea
"Trygodes_amphion,I_PBA26476.jpg",Trygodes amphion
"Acharia_hyperoche,I_PBA26480.jpg",Acharia hyperoche
"Nephodia_auxesia,I_PBA26483.jpg",Nephodia auxesia
"Elaphria_subobliqua,I_PBA26484.jpg",Elaphria subobliqua
"Lobocleta_tenellata,I_PBA26485.jpg",Lobocleta tenellata
"Clemensia_leopardina,I_PBA26486.jpg",Clemensia leopardina
"Rhabdatomis_laudamia,I_PBA26488.jpg",Rhabdatomis laudamia
"Nematocampa_completa,I_PBA26489.jpg",Nematocampa completa
"Nemoria_defectiva,I_PBA26492.jpg",Nemoria defectiva
"Oospila_venezuelata,I_PBA26493.jpg",Oospila venezuelata
"Nematocampa_completa,I_PBA26494.jpg",Nematocampa completa
"Nemoria_defectiva,I_PBA26495.jpg",Nemoria defectiva
"Nematocampa_completa,I_PBA26496.jpg",Nematocampa completa
"Nemoria_defectiva,I_PBA26497.jpg",Nemoria defectiva
"Nematocampa_arenosa,I_PBA26502.jpg",Nematocampa arenosa
"Oospila_venezuelata,I_PBA26504.jpg",Oospila venezuelata
"Antiblemma_concinnula,I_PBA26505.jpg",Antiblemma concinnula
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26506.jpg",Hymenia perspectalis
"Oospila_venezuelata,I_PBA26509.jpg",Oospila venezuelata
"Nematocampa_arenosa,I_PBA26510.jpg",Nematocampa arenosa
"Trygodes_amphion,I_PBA26511.jpg",Trygodes amphion
"Nemoria_defectiva,I_PBA26513.jpg",Nemoria defectiva
"Oospila_venezuelata,I_PBA26515.jpg",Oospila venezuelata
"Nephodia_auxesia,I_PBA26519.jpg",Nephodia auxesia
"Semaeopus_viridiplaga,I_PBA26521.jpg",Semaeopus viridiplaga
"Clemensia_brunneomedia,I_PBA26527.jpg",Clemensia brunneomedia
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA26530.jpg",Crambidia cephalica
"Nematocampa_completa,I_PBA26531.jpg",Nematocampa completa
"Leptostales_crossii,I_PBA26539.jpg",Leptostales crossii
"Dyspteris_tenuivitta,I_PBA26541.jpg",Dyspteris tenuivitta
"Nematocampa_completa,I_PBA26543.jpg",Nematocampa completa
"Cosmosoma_pudica,I_PBA26544.jpg",Cosmosoma pudica
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26545.jpg",Hymenia perspectalis
"Nemoria_vermiculata,I_PBA26547.jpg",Nemoria vermiculata
"Nematocampa_completa,I_PBA26549.jpg",Nematocampa completa
"Nepheloleuca_illiturata,I_PBA26550.jpg",Nepheloleuca illiturata
"Nematocampa_arenosa,I_PBA26554.jpg",Nematocampa arenosa
"Dycladia_emerita,I_PBA26557.jpg",Dycladia emerita
"Nematocampa_completa,I_PBA26560.jpg",Nematocampa completa
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA26561.jpg",Crambidia cephalica
"Lobocleta_tenellata,I_PBA26562.jpg",Lobocleta tenellata
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26568.jpg",Hymenia perspectalis
"Oospila_venezuelata,I_PBA26569.jpg",Oospila venezuelata
"Pyrinia_selecta,I_PBA26571.jpg",Pyrinia selecta
"Afrida_ydatodes,I_PBA26572.jpg",Afrida ydatodes
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26574.jpg",Hymenia perspectalis
"Nematocampa_completa,I_PBA26575.jpg",Nematocampa completa
"Oospila_venezuelata,I_PBA26578.jpg",Oospila venezuelata
"Nematocampa_completa,I_PBA26579.jpg",Nematocampa completa
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_PBA26580.jpg",Lophosis labeculata
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26584.jpg",Hymenia perspectalis
"Lobocleta_tenellata,I_PBA26585.jpg",Lobocleta tenellata
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26587.jpg",Hymenia perspectalis
"Lobocleta_tenellata,I_PBA26589.jpg",Lobocleta tenellata
"Nemoria_vermiculata,I_PBA26590.jpg",Nemoria vermiculata
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26591.jpg",Hymenia perspectalis
"Clemensia_leopardina,I_PBA26592.jpg",Clemensia leopardina
"Nephodia_auxesia,I_PBA26596.jpg",Nephodia auxesia
"Nephodia_auxesia,I_PBA26598.jpg",Nephodia auxesia
"Clemensia_leopardina,I_PBA26600.jpg",Clemensia leopardina
"Nematocampa_completa,I_PBA26602.jpg",Nematocampa completa
"Lobocleta_tenellata,I_PBA26603.jpg",Lobocleta tenellata
"Crambidia_myrlosea,I_PBA26604.jpg",Crambidia myrlosea
"Rhabdatomis_laudamia,I_PBA26605.jpg",Rhabdatomis laudamia
"Episcepsis_thetis,I_PBA26610.jpg",Episcepsis thetis
"Melese_monima,I_PBA26613.jpg",Melese monima
"Crambidia_myrlosea,I_PBA26615.jpg",Crambidia myrlosea
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26616.jpg",Hymenia perspectalis
"Leucanopsis_longa,_Long-streaked_Tussock_Moth,I_PBA26620.jpg",Leucanopsis longa
"Rhabdatomis_laudamia,I_PBA26623.jpg",Rhabdatomis laudamia
"Hypercompe_nemophila,I_PBA26630.jpg",Hypercompe nemophila
"Nematocampa_completa,I_PBA26632.jpg",Nematocampa completa
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_PBA26637.jpg",Lophosis labeculata
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA26642.jpg",Crambidia cephalica
"Rhabdatomis_laudamia,I_PBA26646.jpg",Rhabdatomis laudamia
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26649.jpg",Hymenia perspectalis
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA26651.jpg",Crambidia cephalica
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA26653.jpg",Crambidia cephalica
"Leptostales_crossii,I_PBA26659.jpg",Leptostales crossii
"Nephodia_auxesia,I_PBA26660.jpg",Nephodia auxesia
"Leptostales_crossii,I_PBA26661.jpg",Leptostales crossii
"Nephodia_auxesia,I_PBA26666.jpg",Nephodia auxesia
"Leptostales_crossii,I_PBA26669.jpg",Leptostales crossii
"Nephodia_auxesia,I_PBA26671.jpg",Nephodia auxesia
"Leptostales_crossii,I_PBA26672.jpg",Leptostales crossii
"Clemensia_cincinnata,I_PBA26673.jpg",Clemensia cincinnata
"Lobocleta_tenellata,I_PBA26674.jpg",Lobocleta tenellata
"Idaea_subfervens,I_PBA26675.jpg",Idaea subfervens
"Nephodia_auxesia,I_PBA26682.jpg",Nephodia auxesia
"Oospila_venezuelata,I_PBA26683.jpg",Oospila venezuelata
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26687.jpg",Hymenia perspectalis
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26689.jpg",Hymenia perspectalis
"Glena_mopsaria,I_PBA26691.jpg",Glena mopsaria
"Paragonia_cruraria,I_PBA26692.jpg",Paragonia cruraria
"Nephodia_auxesia,I_PBA26695.jpg",Nephodia auxesia
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26699.jpg",Hymenia perspectalis
"Anisoperas_atropunctaria,I_PBA26703.jpg",Anisoperas atropunctaria
"Lobocleta_tenellata,I_PBA26704.jpg",Lobocleta tenellata
"Nephodia_auxesia,I_PBA26710.jpg",Nephodia auxesia
"Lobocleta_tenellata,I_PBA26711.jpg",Lobocleta tenellata
"Lobocleta_tenellata,I_PBA26716.jpg",Lobocleta tenellata
"Iridopsis_validaria,I_PBA26730.jpg",Iridopsis validaria
"Clemensia_leopardina,I_PBA26733.jpg",Clemensia leopardina
"Crambidia_cephalica,I_PBA26736.jpg",Crambidia cephalica
"Hypercompe_nemophila,I_PBA26745.jpg",Hypercompe nemophila
"Rhabdatomis_laudamia,I_PBA26752.jpg",Rhabdatomis laudamia
"Dycladia_emerita,I_PBA26755.jpg",Dycladia emerita
"Lomographa_argentata,I_PBA26757.jpg",Lomographa argentata
"Oospila_venezuelata,I_PBA26763.jpg",Oospila venezuelata
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26764.jpg",Hymenia perspectalis
"Synchlora_dependens,I_PBA26766.jpg",Synchlora dependens
"Nephodia_auxesia,I_PBA26767.jpg",Nephodia auxesia
"Thysanopyga_carfinia,I_PBA26774.jpg",Thysanopyga carfinia
"Lobocleta_tenellata,I_PBA26779.jpg",Lobocleta tenellata
"Leptostales_crossii,I_PBA26780.jpg",Leptostales crossii
"Lobocleta_tenellata,I_PBA26781.jpg",Lobocleta tenellata
"Lobocleta_tenellata,I_PBA26783.jpg",Lobocleta tenellata
"Oospila_venezuelata,I_PBA26784.jpg",Oospila venezuelata
"Leptostales_crossii,I_PBA26790.jpg",Leptostales crossii
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26791.jpg",Hymenia perspectalis
"Nematocampa_completa,I_PBA26793.jpg",Nematocampa completa
"Nephodia_auxesia,I_PBA26796.jpg",Nephodia auxesia
"Pyrinia_selecta,I_PBA26797.jpg",Pyrinia selecta
"Nephodia_auxesia,I_PBA26800.jpg",Nephodia auxesia
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_PBA26804.jpg",Lophosis labeculata
"Nematocampa_arenosa,I_PBA26805.jpg",Nematocampa arenosa
"Nephodia_auxesia,I_PBA26806.jpg",Nephodia auxesia
"Nematocampa_arenosa,I_PBA26807.jpg",Nematocampa arenosa
"Leptostales_crossii,I_PBA26810.jpg",Leptostales crossii
"Anisoperas_atropunctaria,I_PBA26812.jpg",Anisoperas atropunctaria
"Leptostales_crossii,I_PBA26813.jpg",Leptostales crossii
"Nematocampa_completa,I_PBA26814.jpg",Nematocampa completa
"Antiblemma_concinnula,I_PBA26815.jpg",Antiblemma concinnula
"Lobocleta_tenellata,I_PBA26817.jpg",Lobocleta tenellata
"Antiblemma_pira,I_PBA26818.jpg",Antiblemma pira
"Opisthoxia_miletia,I_PBA26819.jpg",Opisthoxia miletia
"Clemensia_leopardina,I_PBA26820.jpg",Clemensia leopardina
"Lobocleta_tenellata,I_PBA26822.jpg",Lobocleta tenellata
"Opisthoxia_miletia,I_PBA26823.jpg",Opisthoxia miletia
"Lobocleta_tenellata,I_PBA26824.jpg",Lobocleta tenellata
"Crambidia_myrlosea,I_PBA26826.jpg",Crambidia myrlosea
"Nephodia_auxesia,I_PBA26829.jpg",Nephodia auxesia
"Semaeopus_viridiplaga,I_PBA26835.jpg",Semaeopus viridiplaga
"Anisoperas_atropunctaria,I_PBA26836.jpg",Anisoperas atropunctaria
"Idaea_subfervens,I_PBA26840.jpg",Idaea subfervens
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26841.jpg",Hymenia perspectalis
"Micrathetis_dasarada,I_PBA26844.jpg",Micrathetis dasarada
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26845.jpg",Hymenia perspectalis
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26849.jpg",Hymenia perspectalis
"Rhabdatomis_laudamia,I_PBA26851.jpg",Rhabdatomis laudamia
"Thysanopyga_carfinia,I_PBA26852.jpg",Thysanopyga carfinia
"Nemoria_defectiva,I_PBA26854.jpg",Nemoria defectiva
"Nephodia_auxesia,I_PBA26856.jpg",Nephodia auxesia
"Nemoria_vermiculata,I_PBA26857.jpg",Nemoria vermiculata
"Nematocampa_completa,I_PBA26860.jpg",Nematocampa completa
"Nemoria_vermiculata,I_PBA26861.jpg",Nemoria vermiculata
"Antiblemma_concinnula,I_PBA26862.jpg",Antiblemma concinnula
"Rhabdatomis_laudamia,I_PBA26863.jpg",Rhabdatomis laudamia
"Nephodia_auxesia,I_PBA26865.jpg",Nephodia auxesia
"Rhabdatomis_laudamia,I_PBA26869.jpg",Rhabdatomis laudamia
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA26874.jpg",Hymenia perspectalis
"Rhabdatomis_laudamia,I_PBA26876.jpg",Rhabdatomis laudamia
"Dyspteris_tenuivitta,I_PBA26880.jpg",Dyspteris tenuivitta
"Macaria_pernicata,I_PBA26882.jpg",Macaria pernicata
"Oospila_venezuelata,I_PBA26883.jpg",Oospila venezuelata
"Semaeopus_viridiplaga,I_PBA26884.jpg",Semaeopus viridiplaga
"Nematocampa_completa,I_PBA26886.jpg",Nematocampa completa
"Hypena_andraca,I_PBA26888.jpg",Hypena andraca
"Clemensia_brunneomedia,I_PBA26891.jpg",Clemensia brunneomedia
"Lobocleta_tenellata,I_PBA26892.jpg",Lobocleta tenellata
"Metanema_bonadea,I_PBA26893.jpg",Metanema bonadea
"Rhabdatomis_laudamia,I_PBA26894.jpg",Rhabdatomis laudamia
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_PBA26895.jpg",Afrida ydatodes
"Metanema_bonadea,I_PBA26899.jpg",Metanema bonadea
"Antiblemma_pira,I_PBA26902.jpg",Antiblemma pira
"Rhabdatomis_laudamia,I_PBA26905.jpg",Rhabdatomis laudamia
"Thysanopyga_carfinia,I_PBA26906.jpg",Thysanopyga carfinia
"Nephodia_auxesia,I_PBA26908.jpg",Nephodia auxesia
"Nematocampa_arenosa,I_PBA26909.jpg",Nematocampa arenosa
"Elaphria_hyposcota,I_PBA26913.jpg",Elaphria hyposcota
"Lophosis_labeculata,_Stained_Lophosis_Moth,I_PBA26916.jpg",Lophosis labeculata
"Dycladia_emerita,I_PBA26917.jpg",Dycladia emerita
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_PBA26923.jpg",Afrida ydatodes
"Rhabdatomis_laudamia,I_PBA26925.jpg",Rhabdatomis laudamia
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA26926.jpg",Crambidia cephalica
"Crambidia_myrlosea,I_PBA26931.jpg",Crambidia myrlosea
"Rhabdatomis_laudamia,I_PBA26933.jpg",Rhabdatomis laudamia
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA26935.jpg",Crambidia cephalica
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA26940.jpg",Crambidia cephalica
"Rhabdatomis_laudamia,I_PBA26943.jpg",Rhabdatomis laudamia
"Synchlora_astraeoides,I_PBA26948.jpg",Synchlora astraeoides
"Elaphria_subobliqua,I_PBA26949.jpg",Elaphria subobliqua
"Rhabdatomis_laudamia,I_PBA26954.jpg",Rhabdatomis laudamia
"Clemensia_brunneomedia,I_PBA26956.jpg",Clemensia brunneomedia
"Nematocampa_completa,I_PBA26958.jpg",Nematocampa completa
"Oospila_venezuelata,I_PBA26959.jpg",Oospila venezuelata
"Trygodes_amphion,I_PBA26960.jpg",Trygodes amphion
"Nephodia_auxesia,I_PBA26965.jpg",Nephodia auxesia
"Nematocampa_completa,I_PBA26966.jpg",Nematocampa completa
"Nematocampa_completa,I_PBA26969.jpg",Nematocampa completa
"Lobocleta_tenellata,I_PBA26970.jpg",Lobocleta tenellata
"Clemensia_brunneomedia,I_PBA26971.jpg",Clemensia brunneomedia
"Lobocleta_tenellata,I_PBA26974.jpg",Lobocleta tenellata
"Nephodia_auxesia,I_PBA26978.jpg",Nephodia auxesia
"Micrathetis_dasarada,I_PBA26980.jpg",Micrathetis dasarada
"Lobocleta_tenellata,I_PBA26984.jpg",Lobocleta tenellata
"Nephodia_auxesia,I_PBA26988.jpg",Nephodia auxesia
"Rhabdatomis_laudamia,I_PBA26990.jpg",Rhabdatomis laudamia
"Lobocleta_tenellata,I_PBA26994.jpg",Lobocleta tenellata
"Hampsonodes_mastoides,I_PBA27000.jpg",Hampsonodes mastoides
"Lobocleta_tenellata,I_PBA27002.jpg",Lobocleta tenellata
"Oospila_venezuelata,I_PBA27008.jpg",Oospila venezuelata
"Nematocampa_completa,I_PBA27009.jpg",Nematocampa completa
"Clemensia_brunneomedia,I_PBA27010.jpg",Clemensia brunneomedia
"Rhabdatomis_laudamia,I_PBA27014.jpg",Rhabdatomis laudamia
"Thysanopyga_carfinia,I_PBA27015.jpg",Thysanopyga carfinia
"Oospila_venezuelata,I_PBA27020.jpg",Oospila venezuelata
"Epimecis_semicompleta,I_PBA27022.jpg",Epimecis semicompleta
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA27023.jpg",Hymenia perspectalis
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA27025.jpg",Crambidia cephalica
"Rhabdatomis_laudamia,I_PBA27027.jpg",Rhabdatomis laudamia
"Artace_cribrarius,_Dot-lined_White,I_PBA27029.jpg",Artace cribrarius
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA27030.jpg",Crambidia cephalica
"Hampsonodes_mastoides,I_PBA27040.jpg",Hampsonodes mastoides
"Lobocleta_tenellata,I_PBA27041.jpg",Lobocleta tenellata
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA27042.jpg",Hymenia perspectalis
"Micrathetis_dasarada,I_PBA27044.jpg",Micrathetis dasarada
"Thysanopyga_carfinia,I_PBA27045.jpg",Thysanopyga carfinia
"Nemoria_aturia,I_PBA27046.jpg",Nemoria aturia
"Nepheloleuca_illiturata,I_PBA27047.jpg",Nepheloleuca illiturata
"Lobocleta_tenellata,I_PBA27050.jpg",Lobocleta tenellata
"Dycladia_emerita,I_PBA27054.jpg",Dycladia emerita
"Clemensia_leopardina,I_PBA27055.jpg",Clemensia leopardina
"Eucereon_xanthoperas,I_PBA27059.jpg",Eucereon xanthoperas
"Elaphria_hyposcota,I_PBA27062.jpg",Elaphria hyposcota
"Synchlora_dependens,I_PBA27066.jpg",Synchlora dependens
"Rhabdatomis_laudamia,I_PBA27068.jpg",Rhabdatomis laudamia
"Bagisara_laverna,I_PBA27070.jpg",Bagisara laverna
"Hampsonodes_melagona,I_PBA27077.jpg",Hampsonodes melagona
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_PBA27084.jpg",Afrida ydatodes
"Rhabdatomis_laudamia,I_PBA27085.jpg",Rhabdatomis laudamia
"Dycladia_emerita,I_PBA27089.jpg",Dycladia emerita
"Rhabdatomis_laudamia,I_PBA27090.jpg",Rhabdatomis laudamia
"Micrathetis_dasarada,I_PBA27095.jpg",Micrathetis dasarada
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA27098.jpg",Hymenia perspectalis
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA27105.jpg",Hymenia perspectalis
"Opharus_rudis,I_PBA27115.jpg",Opharus rudis
"Rhabdatomis_laudamia,I_PBA27117.jpg",Rhabdatomis laudamia
"Aclytia_heber,I_PBA27120.jpg",Aclytia heber
"Dycladia_emerita,I_PBA27121.jpg",Dycladia emerita
"Glena_mopsaria,I_PBA27123.jpg",Glena mopsaria
"Glena_mopsaria,I_PBA27129.jpg",Glena mopsaria
"Leptostales_crossii,I_PBA27132.jpg",Leptostales crossii
"Lomographa_argentata,I_PBA27133.jpg",Lomographa argentata
"Nematocampa_completa,I_PBA27135.jpg",Nematocampa completa
"Elaphria_hyposcota,I_PBA27137.jpg",Elaphria hyposcota
"Nephodia_auxesia,I_PBA27139.jpg",Nephodia auxesia
"Pyrinia_selecta,I_PBA27144.jpg",Pyrinia selecta
"Nematocampa_completa,I_PBA27146.jpg",Nematocampa completa
"Leptostales_crossii,I_PBA27147.jpg",Leptostales crossii
"Leptostales_crossii,I_PBA27151.jpg",Leptostales crossii
"Nematocampa_completa,I_PBA27155.jpg",Nematocampa completa
"Lobocleta_tenellata,I_PBA27159.jpg",Lobocleta tenellata
"Hypercompe_nemophila,I_PBA27162.jpg",Hypercompe nemophila
"Eucereon_xanthoperas,I_PBA27163.jpg",Eucereon xanthoperas
"Lobocleta_tenellata,I_PBA27164.jpg",Lobocleta tenellata
"Clemensia_brunneomedia,I_PBA27165.jpg",Clemensia brunneomedia
"Eucereon_xanthoperas,I_PBA27166.jpg",Eucereon xanthoperas
"Dyspteris_tenuivitta,I_PBA27169.jpg",Dyspteris tenuivitta
"Nephodia_auxesia,I_PBA27170.jpg",Nephodia auxesia
"Leptostales_crossii,I_PBA27171.jpg",Leptostales crossii
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA27172.jpg",Hymenia perspectalis
"Thysanopyga_carfinia,I_PBA27173.jpg",Thysanopyga carfinia
"Pyrinia_selecta,I_PBA27174.jpg",Pyrinia selecta
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA27176.jpg",Hymenia perspectalis
"Rhabdatomis_laudamia,I_PBA27179.jpg",Rhabdatomis laudamia
"Sericoptera_mahometaria,I_PBA27180.jpg",Sericoptera mahometaria
"Eucereon_xanthoperas,I_PBA27181.jpg",Eucereon xanthoperas
"Elaphria_deltoides,I_PBA27183.jpg",Elaphria deltoides
"Nephodia_auxesia,I_PBA27184.jpg",Nephodia auxesia
"Crambidia_myrlosea,I_PBA27185.jpg",Crambidia myrlosea
"Leptostales_crossii,I_PBA27187.jpg",Leptostales crossii
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA27191.jpg",Crambidia cephalica
"Crambidia_myrlosea,I_PBA27199.jpg",Crambidia myrlosea
"Glena_mopsaria,I_PBA27200.jpg",Glena mopsaria
"Leptostales_crossii,I_PBA27204.jpg",Leptostales crossii
"Hampsonodes_mastoides,I_PBA27208.jpg",Hampsonodes mastoides
"Oospila_venezuelata,I_PBA27211.jpg",Oospila venezuelata
"Nephodia_auxesia,I_PBA27214.jpg",Nephodia auxesia
"Lobocleta_tenellata,I_PBA27215.jpg",Lobocleta tenellata
"Nephodia_auxesia,I_PBA27227.jpg",Nephodia auxesia
"Glena_mopsaria,I_PBA27234.jpg",Glena mopsaria
"Nephodia_auxesia,I_PBA27235.jpg",Nephodia auxesia
"Lomographa_argentata,I_PBA27236.jpg",Lomographa argentata
"Glena_mopsaria,I_PBA27238.jpg",Glena mopsaria
"Oospila_venezuelata,I_PBA27239.jpg",Oospila venezuelata
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA27240.jpg",Hymenia perspectalis
"Nemoria_defectiva,I_PBA27241.jpg",Nemoria defectiva
"Nephodia_auxesia,I_PBA27242.jpg",Nephodia auxesia
"Synchlora_dependens,I_PBA27243.jpg",Synchlora dependens
"Nephodia_auxesia,I_PBA27244.jpg",Nephodia auxesia
"Metanema_bonadea,I_PBA27245.jpg",Metanema bonadea
"Nepheloleuca_illiturata,I_PBA27246.jpg",Nepheloleuca illiturata
"Synchlora_astraeoides,I_PBA27249.jpg",Synchlora astraeoides
"Nephodia_auxesia,I_PBA27250.jpg",Nephodia auxesia
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA27253.jpg",Hymenia perspectalis
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA27259.jpg",Hymenia perspectalis
"Bagisara_laverna,I_PBA27268.jpg",Bagisara laverna
"Crambidia_myrlosea,I_PBA27269.jpg",Crambidia myrlosea
"Clemensia_leopardina,I_PBA27270.jpg",Clemensia leopardina
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA27271.jpg",Crambidia cephalica
"Glena_mopsaria,I_PBA27272.jpg",Glena mopsaria
"Eucereon_xanthoperas,I_PBA27279.jpg",Eucereon xanthoperas
"Crambidia_myrlosea,I_PBA27281.jpg",Crambidia myrlosea
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA27282.jpg",Crambidia cephalica
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA27285.jpg",Crambidia cephalica
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA27298.jpg",Crambidia cephalica
"Nemoria_vermiculata,I_PBA27303.jpg",Nemoria vermiculata
"Lobocleta_tenellata,I_PBA27304.jpg",Lobocleta tenellata
"Lobocleta_tenellata,I_PBA27307.jpg",Lobocleta tenellata
"Nephodia_auxesia,I_PBA27308.jpg",Nephodia auxesia
"Nephodia_auxesia,I_PBA27310.jpg",Nephodia auxesia
"Lobocleta_tenellata,I_PBA27311.jpg",Lobocleta tenellata
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA27312.jpg",Hymenia perspectalis
"Nematocampa_completa,I_PBA27314.jpg",Nematocampa completa
"Nephodia_auxesia,I_PBA27318.jpg",Nephodia auxesia
"Nematocampa_completa,I_PBA27319.jpg",Nematocampa completa
"Nephodia_auxesia,I_PBA27320.jpg",Nephodia auxesia
"Nematocampa_completa,I_PBA27324.jpg",Nematocampa completa
"Lobocleta_tenellata,I_PBA27326.jpg",Lobocleta tenellata
"Hampsonodes_mastoides,I_PBA27330.jpg",Hampsonodes mastoides
"Clemensia_leopardina,I_PBA27331.jpg",Clemensia leopardina
"Crambidia_myrlosea,I_PBA27338.jpg",Crambidia myrlosea
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA27343.jpg",Hymenia perspectalis
"Semaeopus_viridiplaga,I_PBA27350.jpg",Semaeopus viridiplaga
"Nephodia_auxesia,I_PBA27352.jpg",Nephodia auxesia
"Tosale_oviplagalis,_Dimorphic_Tosale_Moth,I_PBA27357.jpg",Tosale oviplagalis
"Patalene_aenetusaria,I_PBA27361.jpg",Patalene aenetusaria
"Rhabdatomis_laudamia,I_PBA27364.jpg",Rhabdatomis laudamia
"Clemensia_leopardina,I_PBA27365.jpg",Clemensia leopardina
"Nemoria_vermiculata,I_PBA27367.jpg",Nemoria vermiculata
"Rhabdatomis_laudamia,I_PBA27369.jpg",Rhabdatomis laudamia
"Nephodia_auxesia,I_PBA27375.jpg",Nephodia auxesia
"Dalcerides_mesoa,I_PBA27376.jpg",Dalcerides mesoa
"Dalcerides_mesoa,I_PBA27377.jpg",Dalcerides mesoa
"Crambidia_myrlosea,I_PBA27378.jpg",Crambidia myrlosea
"Rhabdatomis_laudamia,I_PBA27379.jpg",Rhabdatomis laudamia
"Crambidia_myrlosea,I_PBA27390.jpg",Crambidia myrlosea
"Trygodes_amphion,I_PBA27398.jpg",Trygodes amphion
"Lobocleta_tenellata,I_PBA27403.jpg",Lobocleta tenellata
"Lobocleta_tenellata,I_PBA27404.jpg",Lobocleta tenellata
"Oospila_venezuelata,I_PBA27405.jpg",Oospila venezuelata
